Arrival_ID,Date,Mandi_ID,Crop_Name,Variety,Arrival_Quantity_Quintals,Arrival_Quantity_Mt,Arrival_Quantity_Kg,Reported_Quantity,Reported_Unit,Farmer_Count,Is_Arrival_ID_Imputed,Is_Quantity_Negative_Flag
ARR0002119,27/08/2026,MANDI005,Maize,HD-2967,105.95,10.595,10595.0,10.595,Metric Tonne,92,False,False
ARR0024638,23/02/2026,MANDI005,Mustard,,349.22,34.922,34922.0,34.922,Metric Tonne,10,False,False
ARR0006056,05/01/2026,MANDI005,Cotton,Local,183.36,18.336,18336.0,18336.0,Kilogram,122,False,False
ARR0011978,24/04/2026,MANDI005,Mustard,Premium,302.14,30.214,30214.0,30214.0,Kilogram,113,False,False
ARR0021475,13/06/2026,MANDI005,Rice,Local,251.77,25.177,25177.0,251.77,Quintal,147,False,False
ARR0002098,26/06/2026,MANDI005,Mustard,Hybrid,443.06,44.306,44306.0,443.06,Quintal,,False,False
ARR0003586,17/01/2026,MANDI005,Rice,HD-2967,134.85,13.485,13485.0,13485.0,Kilogram,142,False,False
ARR0004836,28/08/2026,MANDI005,Wheat,HD-2967,345.48,34.548,34548.0,34.548,Metric Tonne,93,False,False
ARR0021285,04/07/2026,MANDI005,Wheat,Premium,326.14,32.614,32614.0,326.14,Quintal,73,False,False
ARR0012190,07/03/2026,MANDI005,Sugarcane,Local,85.01,8.501,8501.0,85.01,Quintal,64,False,False
ARR0015607,10/01/2026,MANDI005,Maize,Local,269.74,26.974,26974.0,269.74,Quintal,14,False,False
ARR0010778,30/07/2026,MANDI005,Cotton,Local,328.2,32.82,32820.0,32.82,Metric Tonne,113,False,False
ARR0010581,11/04/2026,MANDI005,Cotton,,140.29,14.029,14029.0,14029.0,Kilogram,,False,False
ARR0012650,03/09/2026,MANDI005,Mustard,,196.02,19.602,19602.0,19602.0,Kilogram,,False,False
ARR0007137,24/07/2026,MANDI005,Sugarcane,PBW-343,441.73,44.173,44173.0,441.73,Quintal,82,False,False
ARR0015474,29/01/2026,MANDI005,Cotton,Hybrid,168.2,16.82,16820.0,16820.0,Kilogram,84,False,False
ARR0020636,04/03/2026,MANDI005,Rice,Premium,138.42,13.842,13842.0,138.42,Quintal,134,False,False
ARR0009749,04/02/2026,MANDI005,Rice,Pusa-1121,82.19,8.219,8219.0,8219.0,Kilogram,,False,False
ARR0009744,12/08/2026,MANDI005,Mustard,Pusa-1121,261.23,26.123,26123.0,261.23,Quintal,101,False,False
ARR0016338,14/01/2026,MANDI005,Mustard,HD-2967,157.17,15.717,15717.0,157.17,Quintal,94,False,False
ARR0008176,08/01/2026,MANDI005,Wheat,PBW-343,0.7104,0.071,71.04,71.04,Kilogram,138,False,True
ARR0003464,06/02/2026,MANDI005,Wheat,Local,453.03,45.303,45303.0,453.03,Quintal,80,False,True
ARR0016499,31/07/2026,MANDI005,Paddy,PBW-343,143.32,14.332,14332.0,14332.0,Kilogram,121,False,False
ARR0007811,06/09/2026,MANDI005,Wheat,Pusa-1121,494.92,49.492,49492.0,494.92,Quintal,75,False,False
ARR0023669,14/03/2026,MANDI005,Mustard,HD-2967,205.55,20.555,20555.0,20555.0,Kilogram,48,False,False
ARR0013172,20/03/2026,MANDI005,Basmati Rice,HD-2967,234.63,23.463,23463.0,23.463,Metric Tonne,148,False,False
ARR0010984,07/06/2026,MANDI005,Mustard,Hybrid,380.69,38.069,38069.0,380.69,Quintal,61,False,False
ARR0010801,12/02/2026,MANDI005,Maize,Hybrid,342.1,34.21,34210.0,34210.0,Kilogram,116,False,False
ARR0008274,02/03/2026,MANDI005,Paddy,,359.06,35.906,35906.0,359.06,Quintal,94,False,False
ARR0010626,15/02/2026,MANDI005,Maize,Premium,162.72,16.272,16272.0,162.72,Quintal,,False,False
ARR0020545,07/08/2026,MANDI005,Cotton,Hybrid,36.79,3.679,3679.0,36.79,Quintal,,False,False
ARR0019703,11/04/2026,MANDI005,Mustard,PBW-343,2.2461,0.2246,224.61,224.61,Kilogram,52,False,True
ARR0003786,20/04/2026,MANDI005,Cotton,Pusa-1121,405.15,40.515,40515.0,405.15,Quintal,144,False,False
ARR0007751,10/02/2026,MANDI005,Rice,PBW-343,138.17,13.817,13817.0,13816.999999999998,Kilogram,31,False,False
ARR0022611,11/08/2026,MANDI005,Sugarcane,Premium,490.87,49.087,49087.0,49.087,Metric Tonne,116,False,False
ARR0012888,13/03/2026,MANDI005,Rice,HD-2967,337.59,33.759,33759.0,337.59,Quintal,,False,False
ARR_IMP00144,17/07/2026,MANDI005,Maize,,190.72,19.072,19072.0,19.072,Metric Tonne,10,True,False
ARR0007856,06/12/2026,MANDI005,Sugarcane,Pusa-1121,429.91,42.991,42991.0,42.991,Metric Tonne,,False,False
ARR0013924,27/02/2026,MANDI005,Cotton,Pusa-1121,315.81,31.581,31581.0,31581.0,Kilogram,114,False,False
ARR0005750,04/07/2026,MANDI005,Mustard,Local,284.09,28.409,28409.0,284.09,Quintal,,False,False
ARR0010865,02/02/2026,MANDI005,Sugarcane,Hybrid,399.0,39.9,39900.0,399.0,Quintal,39,False,False
ARR0013317,18/06/2026,MANDI005,Cotton,Premium,29.25,2.925,2925.0,2925.0,Kilogram,133,False,False
ARR0020364,06/08/2026,MANDI005,Maize,PBW-343,497.02,49.702,49702.0,49.702,Metric Tonne,,False,False
ARR0023083,28/03/2026,MANDI005,Mustard,,231.14,23.114,23114.0,23114.0,Kilogram,65,False,False
ARR0024155,23/07/2026,MANDI005,Wheat,,495.73,49.573,49573.0,495.73,Quintal,127,False,True
ARR0022670,09/09/2026,MANDI005,Cotton,Pusa-1121,105.3,10.53,10530.0,10530.0,Kilogram,78,False,False
ARR0000825,04/09/2026,MANDI005,Mustard,Local,313.98,31.398,31398.0,31398.0,Kilogram,110,False,False
ARR0016058,18/08/2026,MANDI005,Wheat,Pusa-1121,39.02,3.902,3902.0,3902.0,Kilogram,33,False,False
ARR0003452,14/02/2026,MANDI005,Wheat,,226.84,22.684,22684.0,226.84,Quintal,9,False,False
ARR0024165,01/05/2026,MANDI005,Wheat,HD-2967,310.58,31.058,31058.0,310.58,Quintal,147,False,True
ARR0014980,28/08/2026,MANDI005,Sugarcane,Premium,467.74,46.774,46774.0,467.74,Quintal,30,False,False
ARR0000102,25/02/2026,MANDI005,Cotton,Local,10.77,1.077,1077.0,1077.0,Kilogram,144,False,False
ARR0023730,30/01/2026,MANDI005,Rice,PBW-343,229.45,22.945,22945.0,22.945,Metric Tonne,49,False,False
ARR0008254,22/08/2026,MANDI005,Cotton,,211.25,21.125,21125.0,21125.0,Kilogram,42,False,False
ARR0004368,08/09/2026,MANDI005,Maize,Local,409.29,40.929,40929.0,409.29,Quintal,80,False,False
ARR0020032,11/08/2026,MANDI005,Maize,Premium,217.11,21.711,21711.0,21.711,Metric Tonne,,False,False
ARR0013385,16/03/2026,MANDI005,Wheat,HD-2967,483.48,48.348,48348.0,48348.0,Kilogram,147,False,False
ARR0009713,17/04/2026,MANDI005,Cotton,Pusa-1121,395.12,39.512,39512.0,39512.0,Kilogram,47,False,False
ARR0003993,22/02/2026,MANDI005,Maize,Pusa-1121,266.62,26.662,26662.0,266.62,Quintal,83,False,False
ARR0004903,06/10/2026,MANDI005,Mustard,Pusa-1121,123.5,12.35,12350.0,123.5,Quintal,114,False,False
ARR0024973,14/04/2026,MANDI005,Mustard,PBW-343,138.84,13.884,13884.0,13.884,Metric Tonne,91,False,False
ARR0017600,19/08/2026,MANDI005,Rice,Local,57.02,5.702,5702.0,5702.0,Kilogram,25,False,False
ARR0020898,20/06/2026,MANDI005,Sugarcane,Local,327.51,32.751,32751.0,327.51,Quintal,109,False,False
ARR0018778,20/06/2026,MANDI005,Paddy,Hybrid,13.7,1.37,1370.0,13.7,Quintal,60,False,False
ARR0017409,12/05/2026,MANDI005,Mustard,Local,129.68,12.968,12968.0,12.968,Metric Tonne,16,False,False
ARR0021687,19/01/2026,MANDI005,Cotton,,44.57,4.457,4457.0,44.57,Quintal,149,False,True
ARR0008459,07/03/2026,MANDI005,Sugarcane,Hybrid,212.39,21.239,21239.0,212.39,Quintal,15,False,False
ARR0012182,26/08/2026,MANDI005,Wheat,HD-2967,308.87,30.887,30887.0,30.887,Metric Tonne,27,False,False
ARR0015572,09/05/2026,MANDI005,Cotton,Hybrid,2.2675,0.2268,226.75,226.75,Kilogram,,False,True
ARR0021100,17/05/2026,MANDI005,Wheat,,234.6,23.46,23460.0,23460.0,Kilogram,32,False,False
ARR0013329,01/07/2026,MANDI005,Mustard,Local,426.48,42.648,42648.0,426.48,Quintal,114,False,False
ARR0003272,07/02/2026,MANDI005,Sugarcane,Premium,211.62,21.162,21162.0,211.62,Quintal,74,False,False
ARR0019793,28/04/2026,MANDI005,Wheat,Premium,466.53,46.653,46653.0,466.53,Quintal,,False,False
ARR0004210,20/04/2026,MANDI005,Rice,Pusa-1121,414.1,41.41,41410.0,414.1,Quintal,92,False,False
ARR0024174,29/04/2026,MANDI005,Wheat,HD-2967,351.93,35.193,35193.0,35193.0,Kilogram,129,False,False
ARR0000963,17/04/2026,MANDI005,Cotton,Local,296.39,29.639,29639.0,29639.0,Kilogram,31,False,False
ARR0016311,30/05/2026,MANDI005,Mustard,Local,323.48,32.348,32348.0,323.48,Quintal,34,False,False
ARR0015215,06/08/2026,MANDI005,Cotton,Hybrid,228.83,22.883,22883.0,228.83,Quintal,64,False,False
ARR0023859,27/05/2026,MANDI005,Maize,Local,199.79,19.979,19979.0,19979.0,Kilogram,25,False,False
ARR0023611,19/07/2026,MANDI005,Cotton,,1.3335,0.1333,133.35,133.35,Kilogram,83,False,True
ARR0016943,12/03/2026,MANDI005,Mustard,Hybrid,433.16,43.316,43316.0,43316.0,Kilogram,95,False,False
ARR0022769,05/11/2026,MANDI005,Mustard,PBW-343,260.99,26.099,26099.0,260.99,Quintal,90,False,False
ARR0015059,30/04/2026,MANDI005,Cotton,Local,343.82,34.382,34382.0,343.82,Quintal,77,False,False
ARR0014714,10/06/2026,MANDI005,Wheat,PBW-343,193.76,19.376,19376.0,19376.0,Kilogram,9,False,False
ARR0011460,01/05/2026,MANDI005,Sugarcane,Hybrid,331.55,33.155,33155.0,331.55,Quintal,75,False,False
ARR0011816,28/03/2026,MANDI005,Wheat,HD-2967,52.39,5.239,5239.0,5239.0,Kilogram,,False,False
ARR0010607,07/08/2026,MANDI005,Cotton,,233.83,23.383,23383.0,233.83,Quintal,13,False,False
ARR0020760,29/04/2026,MANDI005,Cotton,Local,100.17,10.017,10017.0,100.17,Quintal,28,False,False
ARR0007438,06/05/2026,MANDI005,Paddy,,52.7,5.27,5270.0,52.7,Quintal,9,False,False
ARR0017077,19/05/2026,MANDI005,Paddy,Premium,490.61,49.061,49061.0,49061.0,Kilogram,17,False,False
ARR0018913,26/04/2026,MANDI005,Wheat,Hybrid,458.69,45.869,45869.0,45.869,Metric Tonne,114,False,False
ARR0008441,05/03/2026,MANDI005,Sugarcane,Local,431.73,43.173,43173.0,43.173,Metric Tonne,97,False,False
ARR0002407,21/05/2026,MANDI005,Mustard,HD-2967,374.16,37.416,37416.0,37416.0,Kilogram,58,False,False
ARR0005402,31/01/2026,MANDI005,Sugarcane,Premium,413.58,41.358,41358.0,413.58,Quintal,61,False,False
ARR0006747,11/01/2026,MANDI005,Cotton,PBW-343,253.18,25.318,25318.0,25.318,Metric Tonne,141,False,False
ARR0002049,07/03/2026,MANDI005,Mustard,Local,56.83,5.683,5683.0,56.83,Quintal,149,False,False
ARR0013285,25/03/2026,MANDI005,Wheat,Pusa-1121,104.14,10.414,10414.0,10414.0,Kilogram,93,False,False
ARR0021007,24/08/2026,MANDI005,Mustard,HD-2967,154.9,15.49,15490.0,15.49,Metric Tonne,125,False,False
ARR0010787,10/07/2026,MANDI005,Cotton,Local,100.94,10.094,10094.0,10.094,Metric Tonne,19,False,False
ARR0014212,22/06/2026,MANDI005,Sugarcane,Hybrid,140.04,14.004,14004.0,140.04,Quintal,75,False,False
ARR0021059,01/09/2026,MANDI005,Mustard,Pusa-1121,464.81,46.481,46481.0,46.481,Metric Tonne,98,False,False
ARR0007201,13/08/2026,MANDI005,Maize,,422.93,42.293,42293.0,42.293,Metric Tonne,59,False,False
ARR0005399,13/06/2026,MANDI005,Wheat,Pusa-1121,183.85,18.385,18385.0,183.85,Quintal,,False,False
ARR0017115,27/01/2026,MANDI005,Mustard,Pusa-1121,399.12,39.912,39912.0,39.912,Metric Tonne,110,False,False
ARR0013007,31/08/2026,MANDI005,Rice,Pusa-1121,357.97,35.797,35797.0,35.797,Metric Tonne,25,False,False
ARR0024983,18/07/2026,MANDI005,Mustard,Premium,218.98,21.898,21898.0,218.98,Quintal,,False,False
ARR0013540,23/06/2026,MANDI005,Maize,,0.3065,0.0307,30.65,30.65,Kilogram,85,False,True
ARR0009976,29/04/2026,MANDI005,Cotton,HD-2967,482.44,48.244,48244.0,482.44,Quintal,142,False,False
ARR0008942,18/02/2026,MANDI005,Cotton,PBW-343,425.24,42.524,42524.0,42.524,Metric Tonne,117,False,False
ARR0001048,11/07/2026,MANDI005,Sugarcane,Hybrid,173.54,17.354,17354.0,173.54,Quintal,27,False,False
ARR0020915,24/03/2026,MANDI005,Maize,Premium,218.25,21.825,21825.0,21825.0,Kilogram,83,False,False
ARR0003401,07/09/2026,MANDI005,Maize,Pusa-1121,498.02,49.802,49802.0,49.802,Metric Tonne,11,False,False
ARR0014915,19/02/2026,MANDI005,Basmati Rice,PBW-343,414.22,41.422,41422.0,41422.0,Kilogram,20,False,False
ARR0012483,23/07/2026,MANDI005,Rice,Local,13.35,1.335,1335.0,1335.0,Kilogram,140,False,False
ARR0002461,17/01/2026,MANDI005,Paddy,HD-2967,36.82,3.682,3682.0,3.682,Metric Tonne,83,False,False
ARR0006573,04/09/2026,MANDI005,Maize,Pusa-1121,438.58,43.858,43858.0,438.58,Quintal,90,False,False
ARR0014365,03/03/2026,MANDI005,Paddy,PBW-343,418.19,41.819,41819.0,418.19,Quintal,8,False,False
ARR0014081,15/02/2026,MANDI005,Rice,HD-2967,82.32,8.232,8232.0,8232.0,Kilogram,75,False,False
ARR0021782,14/03/2026,MANDI005,Wheat,Local,366.74,36.674,36674.0,366.74,Quintal,73,False,False
ARR0010048,23/05/2026,MANDI005,Paddy,PBW-343,403.7,40.37,40370.0,403.7,Quintal,97,False,False
ARR0020736,29/08/2026,MANDI005,Paddy,Premium,351.87,35.187,35187.0,35.187,Metric Tonne,45,False,False
ARR0021053,04/07/2026,MANDI005,Sugarcane,PBW-343,389.56,38.956,38956.0,38956.0,Kilogram,65,False,False
ARR0003755,30/03/2026,MANDI005,Cotton,Local,194.53,19.453,19453.0,194.53,Quintal,117,False,False
ARR0018137,21/07/2026,MANDI005,Wheat,HD-2967,203.28,20.328,20328.0,203.28,Quintal,33,False,False
ARR0005245,02/04/2026,MANDI005,Mustard,PBW-343,96.53,9.653,9653.0,96.53,Quintal,5,False,False
ARR0012029,02/02/2026,MANDI005,Cotton,Hybrid,404.03,40.403,40403.0,404.03,Quintal,,False,False
ARR0020333,13/01/2026,MANDI005,Sugarcane,,379.64,37.964,37964.0,37964.0,Kilogram,64,False,False
ARR0024788,03/07/2026,MANDI005,Maize,,109.68,10.968,10968.0,109.68,Quintal,149,False,False
ARR0001416,24/05/2026,MANDI005,Paddy,Pusa-1121,475.35,47.535,47535.0,475.35,Quintal,,False,False
ARR0017802,16/04/2026,MANDI005,Maize,Premium,286.92,28.692,28692.0,28692.0,Kilogram,30,False,False
ARR0014176,17/01/2026,MANDI005,Wheat,,472.6,47.26,47260.0,472.6,Quintal,63,False,False
ARR0015213,27/02/2026,MANDI005,Paddy,PBW-343,54.32,5.432,5432.0,54.32,Quintal,122,False,False
ARR0002930,12/02/2026,MANDI005,Wheat,PBW-343,378.03,37.803,37803.0,378.03,Quintal,35,False,False
ARR0001237,27/02/2026,MANDI005,Paddy,,430.67,43.067,43067.0,430.67,Quintal,,False,False
ARR0019428,29/04/2026,MANDI005,Paddy,HD-2967,385.04,38.504,38504.0,38504.0,Kilogram,43,False,False
ARR0024079,26/01/2026,MANDI005,Maize,Pusa-1121,139.11,13.911,13911.0,139.11,Quintal,135,False,False
ARR0012323,09/05/2026,MANDI005,Wheat,Local,480.34,48.034,48034.0,48034.0,Kilogram,18,False,False
ARR0017013,17/07/2026,MANDI005,Sugarcane,PBW-343,193.96,19.396,19396.0,193.96,Quintal,126,False,False
ARR0011342,16/03/2026,MANDI005,Wheat,PBW-343,196.4,19.64,19640.0,19640.0,Kilogram,,False,False
ARR0002027,31/07/2026,MANDI005,Mustard,Local,50.34,5.034,5034.0,5.034,Metric Tonne,91,False,False
ARR0001814,03/02/2026,MANDI005,Paddy,Hybrid,354.38,35.438,35438.0,35.438,Metric Tonne,,False,False
ARR0011331,29/04/2026,MANDI005,Rice,,467.54,46.754,46754.0,46754.0,Kilogram,70,False,False
ARR0013738,02/07/2026,MANDI005,Sugarcane,Hybrid,454.97,45.497,45497.0,45497.0,Kilogram,75,False,False
ARR0007888,16/02/2026,MANDI005,Paddy,,172.48,17.248,17248.0,172.48,Quintal,90,False,False
ARR0023627,19/01/2026,MANDI005,Wheat,Pusa-1121,158.02,15.802,15802.0,15802.000000000002,Kilogram,,False,False
ARR0010926,11/01/2026,MANDI005,Maize,Premium,134.9,13.49,13490.0,134.9,Quintal,128,False,False
ARR0015979,27/04/2026,MANDI005,Paddy,PBW-343,73.01,7.301,7301.0,7301.0,Kilogram,29,False,False
ARR0018143,13/02/2026,MANDI005,Paddy,Hybrid,361.6,36.16,36160.0,361.6,Quintal,137,False,False
ARR0023831,26/02/2026,MANDI005,Wheat,Hybrid,145.3,14.53,14530.0,14530.0,Kilogram,74,False,False
ARR0017642,20/06/2026,MANDI005,Sugarcane,Premium,411.49,41.149,41149.0,41149.0,Kilogram,48,False,False
ARR0006555,11/07/2026,MANDI005,Basmati Rice,Pusa-1121,188.21,18.821,18821.0,188.21,Quintal,126,False,False
ARR0021863,04/04/2026,MANDI005,Maize,,130.44,13.044,13044.0,130.44,Quintal,13,False,True
ARR0000115,30/07/2026,MANDI005,Maize,,427.17,42.717,42717.0,42.717,Metric Tonne,,False,False
ARR0022914,10/04/2026,MANDI005,Mustard,Premium,419.02,41.902,41902.0,41902.0,Kilogram,,False,False
ARR0022175,23/05/2026,MANDI005,Cotton,HD-2967,267.31,26.731,26731.0,26731.0,Kilogram,35,False,False
ARR0009464,21/05/2026,MANDI005,Sugarcane,Hybrid,145.94,14.594,14594.0,145.94,Quintal,65,False,False
ARR0019774,09/06/2026,MANDI005,Sugarcane,PBW-343,53.53,5.353,5353.0,5353.0,Kilogram,88,False,False
ARR0011190,23/07/2026,MANDI005,Maize,Premium,168.44,16.844,16844.0,16.844,Metric Tonne,103,False,False
ARR0006316,13/03/2026,MANDI005,Sugarcane,Hybrid,46.59,4.659,4659.0,46.59,Quintal,98,False,False
ARR0016196,10/05/2026,MANDI005,Wheat,PBW-343,53.84,5.384,5384.0,5384.0,Kilogram,10,False,False
ARR0023116,06/06/2026,MANDI005,Rice,,152.32,15.232,15232.0,152.32,Quintal,97,False,False
ARR0008440,27/02/2026,MANDI005,Wheat,,255.27,25.527,25527.0,25.527,Metric Tonne,107,False,False
ARR0013563,22/05/2026,MANDI005,Paddy,,472.39,47.239,47239.0,472.39,Quintal,,False,False
ARR0008500,11/01/2026,MANDI005,Wheat,Pusa-1121,134.0,13.4,13400.0,13.4,Metric Tonne,95,False,False
ARR0016843,06/08/2026,MANDI005,Maize,Local,197.28,19.728,19728.0,19728.0,Kilogram,15,False,False
ARR0009500,05/03/2026,MANDI005,Wheat,Hybrid,54.7,5.47,5470.0,5470.0,Kilogram,87,False,False
ARR0009223,18/05/2026,MANDI005,Cotton,HD-2967,156.05,15.605,15605.0,156.05,Quintal,102,False,False
ARR0009386,25/07/2026,MANDI005,Cotton,Pusa-1121,301.02,30.102,30102.0,30.102,Metric Tonne,,False,False
ARR0018341,28/05/2026,MANDI005,Mustard,PBW-343,184.97,18.497,18497.0,184.97,Quintal,139,False,False
ARR0000274,12/03/2026,MANDI005,Wheat,Premium,240.68,24.068,24068.0,24.068,Metric Tonne,83,False,False
ARR0004925,14/01/2026,MANDI005,Cotton,PBW-343,275.25,27.525,27525.0,27.525,Metric Tonne,81,False,False
ARR0012079,20/06/2026,MANDI005,Paddy,Pusa-1121,433.04,43.304,43304.0,43.304,Metric Tonne,142,False,False
ARR0019188,24/06/2026,MANDI005,Sugarcane,Premium,57.3,5.73,5730.0,5.73,Metric Tonne,141,False,False
ARR0014169,12/08/2026,MANDI005,Sugarcane,HD-2967,18.37,1.837,1837.0,18.37,Quintal,67,False,False
ARR0010439,06/09/2026,MANDI005,Mustard,Local,272.58,27.258,27258.0,272.58,Quintal,67,False,False
ARR0005821,02/06/2026,MANDI005,Paddy,Pusa-1121,271.15,27.115,27115.0,27114.999999999996,Kilogram,136,False,False
ARR0014636,26/03/2026,MANDI005,Rice,Premium,277.03,27.703,27703.0,277.03,Quintal,,False,False
ARR0021924,03/07/2026,MANDI005,Maize,HD-2967,385.02,38.502,38502.0,385.02,Quintal,69,False,False
ARR0015046,18/04/2026,MANDI005,Paddy,Premium,365.54,36.554,36554.0,365.54,Quintal,,False,False
ARR0003439,20/06/2026,MANDI005,Cotton,,442.22,44.222,44222.0,44222.0,Kilogram,119,False,False
ARR_IMP00171,09/08/2026,MANDI005,Paddy,HD-2967,140.06,14.006,14006.0,140.06,Quintal,72,True,False
ARR0003412,08/05/2026,MANDI005,Wheat,Premium,407.33,40.733,40733.0,40733.0,Kilogram,,False,False
ARR0000683,05/02/2026,MANDI005,Mustard,Hybrid,441.69,44.169,44169.0,44169.0,Kilogram,115,False,False
ARR0016423,22/01/2026,MANDI005,Paddy,HD-2967,447.89,44.789,44789.0,447.89,Quintal,15,False,False
ARR0021526,07/11/2026,MANDI005,Paddy,,444.74,44.474,44474.0,44474.0,Kilogram,117,False,False
ARR0001882,06/02/2026,MANDI005,Basmati Rice,Local,2.3325,0.2333,233.25,233.25,Kilogram,120,False,True
ARR0003545,28/08/2026,MANDI005,Wheat,Premium,323.55,32.355,32355.0,323.55,Quintal,,False,False
ARR0015014,14/02/2026,MANDI005,Maize,,357.65,35.765,35765.0,35.765,Metric Tonne,21,False,False
ARR0000137,17/04/2026,MANDI005,Wheat,Local,291.0,29.1,29100.0,29100.0,Kilogram,25,False,False
ARR0011684,23/07/2026,MANDI005,Mustard,Pusa-1121,458.86,45.886,45886.0,45886.0,Kilogram,142,False,False
ARR0003657,21/01/2026,MANDI005,Cotton,Hybrid,472.11,47.211,47211.0,472.11,Quintal,80,False,False
ARR0021244,11/07/2026,MANDI005,Cotton,Local,2.1344,0.2134,213.44,213.44,Kilogram,127,False,True
ARR0003461,01/01/2026,MANDI005,Paddy,Local,112.64,11.264,11264.0,112.64,Quintal,,False,False
ARR0019127,26/06/2026,MANDI005,Maize,HD-2967,442.56,44.256,44256.0,44256.0,Kilogram,19,False,False
ARR0016366,25/03/2026,MANDI005,Paddy,HD-2967,19.74,1.974,1974.0,1.974,Metric Tonne,71,False,False
ARR0023505,21/01/2026,MANDI005,Sugarcane,HD-2967,190.3,19.03,19030.0,19030.0,Kilogram,98,False,False
ARR0016267,22/05/2026,MANDI005,Wheat,HD-2967,188.18,18.818,18818.0,18818.0,Kilogram,22,False,False
ARR0007569,26/05/2026,MANDI005,Rice,,396.93,39.693,39693.0,39693.0,Kilogram,53,False,False
ARR0003482,12/07/2026,MANDI005,Cotton,,135.99,13.599,13599.0,135.99,Quintal,115,False,False
ARR0019638,30/04/2026,MANDI005,Mustard,,70.13,7.013,7013.0,70.13,Quintal,15,False,False
ARR0011834,10/06/2026,MANDI005,Maize,PBW-343,293.83,29.383,29383.0,293.83,Quintal,91,False,False
ARR0018416,08/03/2026,MANDI005,Mustard,Local,374.14,37.414,37414.0,374.14,Quintal,83,False,False
ARR0003176,15/08/2026,MANDI005,Wheat,Hybrid,224.02,22.402,22402.0,22402.0,Kilogram,97,False,False
ARR_IMP00128,07/05/2026,MANDI005,Mustard,,2.7906,0.2791,279.06,279.06,Kilogram,31,True,True
ARR0017614,24/04/2026,MANDI005,Sugarcane,Hybrid,27.05,2.705,2705.0,27.05,Quintal,22,False,False
ARR0003330,09/01/2026,MANDI005,Sugarcane,Premium,315.57,31.557,31557.0,315.57,Quintal,106,False,False
ARR_IMP00358,01/04/2026,MANDI005,Cotton,Pusa-1121,90.18,9.018,9018.0,9.018,Metric Tonne,149,True,False
ARR0016332,15/06/2026,MANDI005,Mustard,Local,39.87,3.987,3987.0,3.987,Metric Tonne,117,False,False
ARR0018103,22/07/2026,MANDI005,Mustard,Local,402.0,40.2,40200.0,40200.0,Kilogram,46,False,False
ARR0014492,05/11/2026,MANDI005,Paddy,Local,482.23,48.223,48223.0,482.23,Quintal,132,False,False
ARR0003731,16/07/2026,MANDI005,Maize,,393.21,39.321,39321.0,393.21,Quintal,131,False,False
ARR0001329,08/09/2026,MANDI005,Maize,PBW-343,137.79,13.779,13779.0,137.79,Quintal,24,False,False
ARR0016850,01/03/2026,MANDI005,Cotton,PBW-343,270.8,27.08,27080.0,27080.0,Kilogram,117,False,False
ARR0000935,26/06/2026,MANDI005,Wheat,,360.96,36.096,36096.0,36096.0,Kilogram,,False,False
ARR0003815,02/02/2026,MANDI005,Paddy,,122.77,12.277,12277.0,12.277,Metric Tonne,72,False,False
ARR0018230,16/05/2026,MANDI005,Rice,HD-2967,97.21,9.721,9721.0,9721.0,Kilogram,79,False,False
ARR0014271,14/08/2026,MANDI005,Mustard,,72.47,7.247,7247.0,72.47,Quintal,48,False,False
ARR0022059,30/03/2026,MANDI005,Basmati Rice,HD-2967,75.82,7.582,7582.0,75.82,Quintal,140,False,False
ARR0020000,23/03/2026,MANDI005,Mustard,HD-2967,417.74,41.774,41774.0,41.774,Metric Tonne,9,False,False
ARR0010782,13/03/2026,MANDI005,Sugarcane,HD-2967,238.58,23.858,23858.0,238.58,Quintal,,False,False
ARR_IMP00288,09/08/2026,MANDI005,Wheat,Local,422.58,42.258,42258.0,422.58,Quintal,97,True,False
ARR0015394,16/08/2026,MANDI005,Sugarcane,,266.58,26.658,26658.0,266.58,Quintal,107,False,False
ARR0003431,20/08/2026,MANDI005,Mustard,PBW-343,493.15,49.315,49315.0,493.15,Quintal,,False,False
ARR0008824,04/02/2026,MANDI005,Cotton,Pusa-1121,72.85,7.285,7285.0,7285.0,Kilogram,,False,False
ARR0022210,14/05/2026,MANDI005,Maize,Local,323.48,32.348,32348.0,323.48,Quintal,45,False,False
ARR0024293,05/01/2026,MANDI005,Mustard,,243.82,24.382,24382.0,24.382,Metric Tonne,39,False,False
ARR0020737,20/08/2026,MANDI005,Wheat,,499.73,49.973,49973.0,49973.0,Kilogram,32,False,False
