record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR004664,2026-01-24,MANDI043,Kurukshetra,Rice,2198.0,2717.93,2457.75,2183.0
PR008410,2026-08-02,MANDI041,Fatehabad,Maize,2186.0,2703.0,2444.44,2090.0
PR002852,2026-01-23,MANDI022,Ambala,Sugarcane,,3994.73,3783.75,
PR002872,2026-05-13,MANDI034,Ludhiana,Cotton,6493.08,7782.0,7137.35,6620.0
PR005372,2026-08-29,MANDI036,Patiala,Mustard,5110.69,6077.0,5594.05,
PR007865,2026-08-03,MANDI053,Ambala,Makki,1957.27,2386.1,2171.69,2090.0
PR004835,2026-06-04,MANDI036,Sirsa,Mustard,5930.89,,6537.0,5650.0
PR000856,2026-03-26,MANDI023,Karnal,Mustard,5559.07,6268.0,5913.45,
PR008585,2026-04-24,MANDI031,Karnal,Wheat,1973.0,2156.39,2064.69,2275.0
PR009694,2026-05-13,MANDI043,Ambala,Sugarcane,3077.0,3436.63,3256.77,3500.0
PR002198,2026-08-28,MANDI017,Patiala,Sarso,5852.12,6155.79,6003.95,5650.0
PR008874,2026-01-07,MANDI027,Patiala,Wheat,2293.46,2619.06,,2275.0
PR001846,2026-08-17,MANDI030,Amritsar,Maize,,2160.0,2066.7,2090.0
PR001367,2026-07-03,MANDI012,Ambala,Maize,1957.0,2286.58,2121.94,
PR008457,2026-01-21,MANDI023,Kurukshetra,Mustard,5452.0,6672.0,6062.0,5650.0
PR002609,2026-06-08,MANDI020,Ludhiana,Rice,2059.72,2360.88,2210.0,2183.0
PR000423,2026-10-03,MANDI041,Fatehabad,Maize,1960.17,2078.53,2019.35,2090.0
PR002179,2026-07-27,,Fatehabad,Wheat,1993.0,2449.85,2221.0,2275.0
PR003690,2026-06-10,MANDI050,Kurukshetra,Wheat,2239.91,2754.68,2497.0,2275.0
PR009733,2026-04-07,MANDI001,Bathinda,Wheat,2383.65,2912.15,2648.0,2275.0
PR003369,2026-03-24,MANDI001,Jalandhar,Cotton,6144.0,6743.3,6444.0,6620.0
PR001625,2026-07-15,MANDI032,Amritsar,Maize,2112.0,2458.0,2284.75,2090.0
PR010878,2026-05-16,MANDI016,Karnal,Sugarcane,3122.8,3659.41,,3500.0
PR002697,2026-05-06,MANDI009,Jalandhar,Sugarcane,3653.53,4260.4,3956.96,3500.0
PR008553,2026-08-27,,Ferozepur,Cotton,5775.0,6819.06,6297.03,6620.0
PR009375,2026-04-08,MANDI052,Jalandhar,Wheat,2198.97,2515.0,2357.0,
PR003869,2026-09-02,,Ambala,Wheat,2064.0,2404.0,2233.9,2275.0
PR003165,2026-03-06,MANDI053,Fatehabad,Maize,2151.32,2532.86,2342.09,
PR001964,2026-08-12,MANDI013,Jalandhar,Cotton,5716.44,6851.86,6284.15,6620.0
PR008787,2026-08-10,MANDI009,Fatehabad,Mustard,5908.27,7338.56,6623.0,5650.0
PR000391,2026-03-02,MANDI038,Hisar,Mustard,5795.14,6296.0,6045.57,5650.0
PR004782,2026-03-28,MANDI027,Moga,Mustard,5386.0,6636.29,6010.94,
PR000536,2026-08-02,,Karnal,Sugarcane,3241.19,3754.95,3498.07,3500.0
PR003636,2026-07-14,MANDI027,Amritsar,Mustard,5548.3,6559.03,,5650.0
PR008676,2026-02-17,MANDI024,Kurukshetra,Wheat,2102.12,2337.98,2220.05,2275.0
PR011665,2026-07-30,MANDI017,Moga,Cotton,5861.0,6322.36,6092.0,6620.0
PR001317,2026-02-23,MANDI023,Jalandhar,Sugarcane,3309.0,3862.0,3585.69,3500.0
PR010552,2026-04-20,MANDI049,Amritsar,Mustard,5463.0,5777.0,5619.94,5650.0
PR009206,2026-08-28,MANDI012,Ferozepur,Rice,2151.0,2501.0,2325.66,
PR010801,2026-02-11,MANDI057,Ferozepur,Mustard,5315.0,6235.71,5775.5,5650.0
PR011440,2026-06-06,MANDI053,Ambala,Wheat,2205.75,2555.74,2380.74,2275.0
PR007515,2026-02-24,MANDI011,Patiala,Sugarcane,3234.0,3885.57,3559.71,3500.0
PR007224,2026-03-29,,Amritsar,Cotton,6308.81,7652.24,6981.0,6620.0
PR000457,2026-02-27,MANDI027,Moga,Mustard,5500.0,6340.49,5920.42,5650.0
PR007776,2026-06-04,,Bathinda,Cotton,6745.0,7192.0,6968.27,6620.0
PR011758,2026-05-10,MANDI054,Karnal,Cotton,6461.79,6909.79,6685.79,
PR006342,2026-01-19,MANDI054,Ambala,Sugarcane,3551.9,4263.0,3907.47,
PR011509,2026-05-30,MANDI032,Karnal,Cotton,6615.05,7181.0,6898.17,6620.0
PR001762,2026-04-30,MANDI045,Ludhiana,Wheat,1953.95,2214.0,2084.06,2275.0
PR008278,2026-08-14,MANDI017,Kurukshetra,Cotton,6008.0,7142.2,6575.0,6620.0
PR002495,2026-03-01,MANDI052,Karnal,Maize,1905.0,2179.99,2042.49,2090.0
PR006539,2026-03-16,MANDI010,Hisar,Maize,1911.0,2311.4,2111.22,2090.0
PR003803,2026-03-02,MANDI015,Bathinda,Maize,2005.38,2123.0,2064.1,2090.0
PR001157,2026-10-01,MANDI030,Patiala,Wheat,2229.3,2409.38,2319.34,2275.0
PR007366,2026-01-02,MANDI013,Fatehabad,Sugarcane,3009.56,3710.0,3359.81,3500.0
PR004545,2026-06-23,MANDI049,Ambala,Narma,6483.63,7300.57,6892.1,
PR010015,2026-03-04,MANDI044,Ambala,Cotton,5911.55,6917.0,6414.44,6620.0
PR007535,2026-01-26,,Ludhiana,Sugarcane,,3840.0,3577.51,3500.0
PR003823,2026-03-20,MANDI010,Moga,Sugarcane,3518.2,4078.32,3798.26,3500.0
PR006618,2026-08-03,MANDI037,Karnal,Sugarcane,3336.0,4027.0,3681.0,3500.0
PR010143,2026-05-10,MANDI002,Ludhiana,Narma,6517.43,8056.74,7287.08,6620.0
PR000082,2026-04-03,MANDI036,Amritsar,Cotton,5739.33,6728.0,6233.66,6620.0
PR001318,2026-02-10,MANDI016,Jalandhar,Wheat,2031.06,2428.0,2229.66,2275.0
PR002421,2026-06-04,MANDI036,Jalandhar,Cotton,,7992.2,7264.56,6620.0
PR002496,2026-07-02,MANDI025,Karnal,Wheat,2191.82,2677.29,2434.56,
PR003123,2026-05-29,MANDI020,Fatehabad,Wheat,2213.11,2629.86,2421.0,
PR000578,2026-07-06,MANDI005,Patiala,Wheat,2179.82,2512.18,2346.0,2275.0
PR004066,2026-05-17,MANDI052,Hisar,Rice,2187.88,2545.46,2366.67,2183.0
PR001743,2026-04-20,,Ambala,Maize,1980.0,2277.0,2128.39,2090.0
PR011937,2026-07-28,MANDI037,Kurukshetra,Sugarcane,3163.0,3636.41,3399.64,
PR004172,2026-07-12,MANDI055,Karnal,Cotton,5704.24,6789.0,6246.6,6620.0
PR008617,2026-07-15,MANDI041,Patiala,Mustard,5162.0,5753.15,5457.49,5650.0
PR000106,2026-01-27,MANDI047,Karnal,Wheat,2336.56,2753.54,2545.05,
PR011777,2026-07-24,MANDI046,,Makki,1986.13,2267.0,2126.7,2090.0
PR000775,2026-01-11,MANDI042,Amritsar,Rice,2174.1,2373.94,2274.02,2183.0
PR001145,2026-01-25,MANDI036,Ferozepur,Maize,1991.0,2166.04,2079.0,2090.0
PR011946,2026-02-28,MANDI018,Moga,Cotton,5923.93,6735.1,6329.51,6620.0
PR007062,2026-07-14,,,Ganne,3533.0,3818.45,3676.0,3500.0
PR005126,2026-08-04,MANDI038,Ludhiana,Wheat,2376.0,2643.61,2510.04,2275.0
PR009049,2026-08-02,MANDI041,Ludhiana,Wheat,2341.0,2516.7,2429.0,
PR009399,2026-02-12,MANDI011,Sirsa,Wheat,2064.0,2460.73,2262.0,2275.0
PR008231,2026-04-24,MANDI008,Amritsar,Cotton,6731.25,7734.3,7232.77,6620.0
PR006078,2026-06-17,MANDI049,Amritsar,Rice,1900.61,2127.83,2014.22,2183.0
PR010707,2026-05-25,MANDI004,Ferozepur,Rice,2071.63,2496.27,2284.0,
PR002557,2026-01-04,MANDI018,Hisar,Sugarcane,3595.0,3839.0,3717.0,3500.0
PR002352,2026-03-22,MANDI014,Hisar,Maize,,2455.7,2301.67,2090.0
PR004342,2026-03-09,MANDI017,Ferozepur,Chawal,,2273.93,2161.1,2183.0
PR006054,2026-06-22,,Moga,Maize,2118.95,2521.8,2320.0,2090.0
PR010682,2026-04-01,MANDI034,Moga,Rice,2124.13,2585.56,2355.0,
PR003779,2026-09-08,MANDI006,Ferozepur,Wheat,2100.51,2460.76,2280.63,2275.0
PR005792,2026-08-03,MANDI019,Sirsa,Mustard,5932.43,7268.74,6600.58,5650.0
PR010738,2026-01-16,MANDI033,Hisar,Sugarcane,3254.97,3454.0,3354.41,3500.0
PR000688,2026-03-03,MANDI016,Kurukshetra,Chawal,2086.15,2345.61,2215.88,2183.0
PR001342,2026-06-12,MANDI032,Karnal,Maize,2028.25,2376.0,2202.32,2090.0
PR007731,2026-02-12,MANDI041,Kurukshetra,Wheat,2163.0,2679.0,2421.0,2275.0
PR007961,2026-03-19,MANDI023,Bathinda,Wheat,2094.64,2236.44,2165.54,
PR011506,2026-01-20,MANDI012,Sirsa,Makki,2046.78,2458.0,2252.0,2090.0
PR000496,2026-03-08,MANDI032,,Maize,1838.0,2212.0,2025.01,2090.0
PR011966,2026-04-26,,Amritsar,Sugarcane,3582.0,3990.0,3786.09,3500.0
PR007771,2026-08-20,MANDI010,Ambala,Sarso,5591.28,6702.63,6146.95,5650.0
PR008466,2026-05-30,MANDI031,Kurukshetra,Cotton,,7047.0,6481.8,6620.0
PR003938,2026-08-19,MANDI013,Ferozepur,Sugarcane,3489.0,4059.21,3774.0,3500.0
PR001428,2026-08-31,MANDI004,Sirsa,Mustard,5162.47,5480.95,5322.0,5650.0
PR006963,2026-01-08,MANDI006,Sirsa,Wheat,2177.33,2632.0,2404.85,
PR005054,2026-03-28,MANDI019,Moga,Cotton,5969.0,6972.62,6470.96,6620.0
PR004035,2026-06-09,MANDI003,Hisar,Wheat,2123.1,2406.4,2264.75,2275.0
PR006688,2026-04-19,MANDI048,Ludhiana,Ganne,3244.0,3973.0,3608.78,3500.0
PR007236,2026-03-22,MANDI003,Jalandhar,Rice,2177.08,2604.0,2390.43,2183.0
PR002400,2026-07-18,MANDI013,Fatehabad,Wheat,2001.72,2113.61,2057.67,2275.0
PR011527,2026-06-25,MANDI036,Ferozepur,Ganne,3338.48,4157.0,,3500.0
PR004731,2026-08-05,MANDI018,Moga,Maize,1926.0,2202.41,2063.97,2090.0
PR001592,2026-08-11,MANDI023,Patiala,Cotton,6937.26,7686.67,7311.97,6620.0
PR003703,2026-05-17,MANDI051,Saharanpur,Wheat,2187.0,2362.97,2274.77,2275.0
PR001132,2026-05-11,MANDI032,Hisar,Mustard,5648.5,6760.0,6204.49,5650.0
PR007060,2026-03-30,MANDI045,Fatehabad,Mustard,4891.0,6087.96,5489.5,5650.0
PR005605,2026-05-01,MANDI023,Patiala,Wheat,2125.5,2428.37,2276.94,2275.0
PR001172,2026-07-11,MANDI022,Bathinda,Rice,1972.0,2434.54,2203.0,2183.0
PR011981,2026-08-31,MANDI012,Kurukshetra,Rice,,2085.03,1977.44,
PR001782,2026-04-21,MANDI034,Ferozepur,Maize,1939.8,,2064.64,2090.0
PR001667,2026-06-30,MANDI013,Karnal,Makki,2079.0,2560.91,2319.77,
PR008331,2026-01-18,MANDI036,Hisar,Mustard,5887.0,6790.19,6339.0,5650.0
PR005832,2026-05-29,MANDI051,Jalandhar,Wheat,1969.87,2427.0,2198.64,2275.0
PR002990,2026-02-09,MANDI025,Karnal,Wheat,2111.58,2266.68,2189.13,2275.0
PR007645,2026-07-02,,Hisar,Rice,2167.0,2349.76,2258.53,2183.0
PR009864,2026-09-02,MANDI024,Karnal,Rice,2164.1,2595.05,2380.0,2183.0
PR000949,2026-04-26,MANDI002,Ferozepur,Sugarcane,3334.61,3845.09,3590.0,3500.0
PR008140,2026-09-02,MANDI049,Muzaffarnagar,Mustard,5035.33,6291.0,5663.0,5650.0
PR002453,2026-01-28,MANDI052,Jalandhar,Mustard,5111.46,5579.0,5345.21,5650.0
PR008745,2026-04-26,MANDI001,Fatehabad,Sugarcane,3479.55,4300.41,3890.0,3500.0
PR004922,2026-05-03,MANDI052,Saharanpur,Wheat,2262.29,2681.0,2471.79,2275.0
PR001726,2026-09-01,MANDI040,Moga,Rice,2211.66,2519.58,2366.0,
PR009811,2026-05-25,MANDI014,Amritsar,Sugarcane,3457.0,3670.77,3563.85,
PR001443,2026-07-14,MANDI006,Amritsar,Maize,1998.53,2156.23,2077.0,2090.0
PR010975,2026-06-14,,Ambala,Maize,2163.81,,2411.0,
PR006919,2026-03-29,,Bathinda,Wheat,2225.0,2727.41,2476.2,2275.0
PR011831,2026-02-02,MANDI002,Karnal,Wheat,2281.47,2558.33,2420.0,2275.0
PR008006,2026-01-03,MANDI049,Muzaffarnagar,Wheat,2100.15,2478.0,2289.26,2275.0
PR000265,2026-03-15,MANDI006,Amritsar,Sugarcane,3456.59,3684.0,3570.3,3500.0
PR004535,2026-01-25,MANDI053,Bathinda,Ganne,2980.72,3160.46,3070.59,3500.0
PR007182,2026-08-20,MANDI012,Hisar,Maize,2162.2,2337.77,2250.0,2090.0
PR009660,2026-06-09,MANDI013,Amritsar,Mustard,5725.03,7036.34,6380.68,5650.0
PR003502,2026-07-31,MANDI011,Jalandhar,Cotton,6930.18,7571.02,7251.0,6620.0
PR003252,2026-08-02,,,Wheat,2143.72,2613.91,2379.0,2275.0
PR006892,2026-07-28,,Sirsa,Makki,2011.0,2284.84,2147.76,2090.0
PR006444,2026-05-06,MANDI002,Ludhiana,Sugarcane,3434.0,4147.0,3790.84,3500.0
PR001134,2026-02-20,MANDI026,Kurukshetra,Rice,2242.64,,,2183.0
PR009644,2026-04-21,MANDI039,Karnal,Maize,2111.0,2538.67,2324.59,2090.0
PR002689,2026-07-14,MANDI047,Karnal,Rice,1978.72,2440.37,2209.55,2183.0
PR003273,2026-04-08,MANDI019,Ferozepur,Wheat,2161.0,2679.0,2420.06,2275.0
PR004072,2026-06-16,MANDI030,Ludhiana,Mustard,5173.0,5810.0,5491.04,5650.0
PR004620,2026-06-18,,Karnal,Sugarcane,3210.0,3934.0,3572.08,3500.0
PR002248,2026-05-04,MANDI006,Karnal,Maize,2133.0,2433.0,2282.79,2090.0
PR005687,2026-01-21,MANDI037,Ferozepur,Sugarcane,3509.31,3708.01,,3500.0
PR000534,2026-05-08,MANDI046,Ludhiana,Mustard,5832.0,7205.0,6518.0,5650.0
PR011151,2026-05-17,MANDI027,Karnal,Maize,2130.2,2424.0,2277.0,
PR003546,2026-08-19,MANDI043,Moga,Cotton,6570.0,7959.43,7264.93,6620.0
PR002234,2026-02-03,,Fatehabad,Wheat,2109.51,2216.0,2162.78,
PR005627,2026-02-08,MANDI028,Jalandhar,Wheat,2339.7,2864.0,2601.96,2275.0
PR006094,2026-01-27,MANDI014,Patiala,Sugarcane,3482.56,3819.1,3650.83,3500.0
PR011508,2026-03-02,MANDI048,Kurukshetra,Mustard,5630.26,6174.91,5902.58,
PR007585,2026-04-16,MANDI049,Karnal,Wheat,2017.78,2256.42,2137.1,2275.0
PR009766,2026-02-03,MANDI054,Kurukshetra,Sarso,5613.43,6997.38,,5650.0
PR009385,2026-03-01,MANDI048,Ludhiana,Mustard,5374.4,6104.29,5739.35,5650.0
PR010178,2026-05-13,MANDI010,Patiala,Maize,2038.0,2151.05,2094.38,2090.0
PR007052,2026-02-19,MANDI018,Ambala,Wheat,2029.0,2204.11,2116.0,2275.0
PR001902,2026-02-07,MANDI004,Karnal,Mustard,5873.44,6501.91,6188.0,5650.0
PR001527,2026-03-24,MANDI023,Ambala,Wheat,2166.51,2463.44,,2275.0
PR005019,2026-04-16,,Amritsar,Rice,1990.0,2165.0,2077.61,2183.0
PR000445,2026-01-28,MANDI002,Moga,Makki,1792.3,2208.31,2000.0,2090.0
PR006246,2026-02-27,MANDI003,Amritsar,Rice,2084.95,2442.14,2263.55,2183.0
PR005745,2026-03-23,,Ludhiana,Rice,2217.8,2437.84,2327.82,2183.0
PR004552,2026-07-21,MANDI017,Hisar,Mustard,5666.02,5997.41,5831.72,5650.0
PR003926,2026-03-21,MANDI007,Kurukshetra,Rice,2036.18,2264.0,2150.32,
PR001526,2026-02-24,MANDI024,Ambala,Sugarcane,3179.72,3468.82,3324.27,3500.0
PR009904,2026-01-20,MANDI047,Karnal,Rice,1957.01,2386.07,2172.0,2183.0
PR008266,2026-09-08,MANDI041,Patiala,Mustard,5862.98,6606.0,,5650.0
PR011743,2026-02-16,MANDI018,Kurukshetra,Wheat,1997.47,2211.47,2104.0,2275.0
PR004525,2026-08-09,MANDI043,Jalandhar,Sarso,4931.0,5934.21,5432.63,
PR003987,2026-03-19,MANDI006,Ambala,Maize,1889.94,2087.28,1988.61,2090.0
PR001885,2026-03-06,MANDI039,,Wheat,2131.21,2329.32,2230.0,2275.0
PR000264,2026-01-20,MANDI013,Hisar,Maize,2128.4,2249.34,2189.0,2090.0
PR008182,2026-07-25,MANDI045,Patiala,Cotton,6147.73,6843.0,6495.41,6620.0
PR006182,2026-01-01,MANDI017,Patiala,Rice,2238.0,2355.22,2296.84,2183.0
PR004109,2026-12-06,MANDI047,Patiala,Cotton,6879.0,7782.27,7330.41,6620.0
PR008079,2026-07-20,MANDI012,Hisar,Sugarcane,3344.88,3741.42,3543.15,3500.0
PR004605,2026-06-27,MANDI042,Amritsar,Maize,2074.44,2268.0,2171.06,
PR009852,2026-08-14,MANDI021,Amritsar,Sugarcane,3244.24,3934.61,3589.0,3500.0
PR002041,2026-06-30,MANDI017,Karnal,Mustard,5560.87,5871.72,5716.29,
PR000875,2026-01-22,MANDI004,Ferozepur,Makki,2149.47,,2260.26,2090.0
PR000214,2026-02-15,MANDI017,Ferozepur,Mustard,5371.65,6309.56,5840.6,5650.0
PR005261,2026-06-11,MANDI049,Ludhiana,Rice,2040.76,2361.88,2201.32,2183.0
PR008970,2026-04-06,MANDI032,Patiala,Maize,2044.1,2458.0,2251.1,2090.0
PR001075,2026-02-28,MANDI045,Patiala,Sugarcane,3145.0,3679.0,3412.0,3500.0
PR008551,2026-01-04,MANDI011,Kurukshetra,Mustard,5261.82,6489.72,5875.77,5650.0
PR004019,2026-04-26,MANDI030,Patiala,Ganne,3214.66,3531.83,3373.25,3500.0
PR010280,2026-06-11,MANDI018,Moga,Mustard,5880.42,7287.78,6584.0,5650.0
PR009779,2026-07-20,MANDI019,Amritsar,Maize,2133.24,2297.11,2215.18,2090.0
PR004871,2026-09-03,MANDI014,Sirsa,Cotton,5632.8,6166.43,,
PR008915,2026-05-10,MANDI038,Jalandhar,Makki,1920.26,2173.6,2046.93,
PR006788,2026-02-02,MANDI020,Ludhiana,Ganne,3588.82,4137.01,3863.0,3500.0
PR002747,2026-06-09,MANDI028,Hisar,Rice,2013.0,2321.0,2167.08,2183.0
PR006083,2026-02-08,MANDI056,Amritsar,Maize,2145.0,2347.59,2246.11,
PR011284,2026-05-13,MANDI005,Hisar,Mustard,5175.0,6024.27,5599.63,5650.0
PR007329,2026-07-27,MANDI036,Moga,Cotton,6856.49,7420.5,7138.49,6620.0
PR002553,2026-05-02,MANDI041,Ambala,Sugarcane,3157.01,3697.59,,3500.0
PR007555,2026-06-01,MANDI012,Fatehabad,Mustard,4991.26,5836.62,5414.0,
PR007786,2026-06-12,MANDI010,Ferozepur,Rice,1983.0,,2050.88,2183.0
PR006289,2026-06-15,MANDI040,Moga,Cotton,6044.0,6773.62,6408.64,
PR006476,2026-05-29,MANDI042,Amritsar,Maize,2192.0,2682.87,2438.0,2090.0
PR004215,2026-02-04,MANDI032,Ludhiana,Narma,5913.53,6912.0,6412.64,6620.0
PR000619,2026-03-29,MANDI044,Ferozepur,Cotton,6380.0,,7164.84,6620.0
PR005993,2026-07-28,MANDI001,Jalandhar,Sugarcane,3212.29,3972.69,3592.0,3500.0
PR004834,2026-05-22,MANDI010,Sirsa,Cotton,6210.94,7073.8,6642.37,6620.0
PR011642,2026-02-09,MANDI049,Bathinda,Cotton,5694.0,6034.64,5864.39,6620.0
PR002580,2026-08-21,MANDI052,Hisar,Rice,1970.51,2192.0,2081.47,
PR006681,2026-06-15,MANDI020,Fatehabad,Cotton,5789.05,7065.94,6427.5,6620.0
PR002709,2026-03-25,MANDI009,Ambala,Rice,1953.97,2096.12,2025.04,2183.0
PR000780,2026-05-22,MANDI009,Amritsar,Sugarcane,3588.67,4207.82,,3500.0
PR009249,2026-05-02,MANDI008,Fatehabad,Maize,2026.82,2288.0,2157.33,
PR009028,2026-05-19,MANDI020,Jalandhar,Cotton,6621.67,7351.02,6986.34,6620.0
PR007993,2026-09-09,MANDI054,Amritsar,Wheat,2052.47,2193.8,2123.14,2275.0
PR000335,2026-06-24,MANDI009,Bathinda,Maize,2032.87,2488.66,2260.76,2090.0
PR008637,2026-05-06,MANDI044,Patiala,Rice,2248.48,2457.0,2352.58,
PR006871,2026-02-04,MANDI007,Bathinda,Rice,2091.83,2258.22,2175.02,2183.0
PR003075,2026-08-28,MANDI007,Hisar,Maize,1968.11,2231.56,2099.83,2090.0
PR006189,2026-01-24,MANDI040,Sirsa,Cotton,6316.05,6889.0,6602.47,6620.0
PR005239,2026-09-04,,Moga,Cotton,,6448.0,6110.1,6620.0
PR011998,2026-08-03,MANDI019,Bathinda,Sugarcane,3451.96,3910.0,3681.0,3500.0
PR000028,2026-02-12,MANDI033,Amritsar,Maize,1926.86,2175.0,2050.86,2090.0
PR003339,2026-05-18,MANDI046,Fatehabad,Wheat,2318.5,2856.01,2587.25,2275.0
PR002435,2026-02-25,MANDI056,Kurukshetra,Wheat,2078.97,2269.0,2173.89,
PR007063,2026-06-04,MANDI011,Bathinda,Sugarcane,3593.92,3848.27,3721.09,3500.0
PR004429,2026-01-27,MANDI052,Sirsa,Mustard,5099.04,5707.26,5403.15,5650.0
PR011069,2026-01-20,,Ferozepur,Maize,1957.0,2252.67,2105.0,2090.0
PR003419,2026-05-25,MANDI033,Kurukshetra,Mustard,5184.6,5511.09,5347.84,5650.0
PR000898,2026-01-16,MANDI042,Fatehabad,Wheat,2104.22,2333.21,2219.0,2275.0
PR001147,2026-09-05,MANDI013,Ferozepur,Mustard,5902.42,6759.25,6331.0,5650.0
PR002349,2026-03-04,MANDI002,Amritsar,Sugarcane,3446.0,4067.13,3756.0,3500.0
PR007238,2026-04-12,MANDI014,Hisar,Makki,2141.71,2286.01,2213.86,2090.0
PR008871,2026-01-31,MANDI001,Jalandhar,Wheat,2199.96,2493.0,2346.39,2275.0
PR006936,2026-08-13,MANDI052,Kurukshetra,Maize,2085.78,2264.58,2175.0,2090.0
PR006156,2026-01-13,MANDI039,Ferozepur,Sugarcane,3381.04,4111.0,3745.98,3500.0
PR000716,2026-05-22,MANDI049,Sirsa,Maize,2005.0,2275.13,2140.08,2090.0
PR002467,2026-07-07,MANDI040,Bathinda,Maize,2062.0,2550.49,2306.0,2090.0
PR002991,2026-04-20,MANDI024,Ludhiana,Chawal,,,2447.22,2183.0
PR010725,2026-08-25,MANDI002,Ferozepur,Wheat,2255.73,2701.03,2478.0,2275.0
PR010940,2026-06-09,MANDI029,Patiala,Cotton,6113.58,6767.0,6441.0,6620.0
PR006564,2026-07-16,MANDI047,Ambala,Maize,2009.27,2405.0,2207.29,2090.0
PR006867,2026-05-14,MANDI057,Amritsar,Sarso,5671.96,6115.0,5893.0,5650.0
PR009831,2026-08-25,MANDI027,Patiala,Sugarcane,3262.17,3689.37,3476.0,3500.0
PR011477,2026-07-14,,Ludhiana,Wheat,2309.0,2638.0,2474.0,2275.0
PR008616,2026-03-15,MANDI018,Patiala,Cotton,6788.0,7419.99,7104.16,6620.0
PR006766,2026-08-22,MANDI042,Sirsa,Rice,2194.0,2489.38,,2183.0
PR010331,2026-07-09,,Amritsar,Ganne,3281.0,3809.17,3544.91,3500.0
PR008212,2026-02-12,MANDI045,Ambala,Mustard,5676.37,6215.0,5945.6,5650.0
PR009893,2026-08-22,MANDI055,Patiala,Cotton,5710.0,6095.17,5903.0,6620.0
PR001405,2026-04-26,MANDI025,Sirsa,Sugarcane,3233.73,3916.79,3575.0,3500.0
PR010863,2026-07-18,MANDI049,Muzaffarnagar,Rice,2246.43,2744.14,2495.0,2183.0
PR010369,2026-04-29,MANDI034,Amritsar,Mustard,5884.0,7090.0,6487.21,5650.0
PR006573,2026-04-17,MANDI033,Ambala,Rice,2060.32,2373.8,2217.06,2183.0
PR009573,2026-08-11,MANDI027,Ferozepur,Rice,1921.77,2195.71,2058.74,2183.0
PR009650,2026-07-27,MANDI006,Ludhiana,Wheat,,2611.0,2465.45,2275.0
PR001252,2026-08-29,MANDI039,Karnal,Mustard,5233.0,5778.77,5506.12,5650.0
PR007475,2026-03-26,MANDI003,Ludhiana,Mustard,5148.34,5440.04,5294.0,
PR004831,2026-06-19,MANDI007,Amritsar,Mustard,5080.0,5772.8,5426.0,5650.0
PR009506,2026-06-20,MANDI020,Ambala,Sugarcane,3329.74,,3414.0,3500.0
PR008287,2026-03-01,MANDI016,Kurukshetra,Mustard,4873.83,5806.0,5339.71,5650.0
PR005501,2026-07-24,MANDI009,Ludhiana,Wheat,2339.36,,2542.0,2275.0
PR000162,2026-01-21,MANDI042,Fatehabad,Wheat,2216.78,2703.0,2460.03,2275.0
PR003974,2026-05-24,MANDI026,Ferozepur,Rice,1939.46,2382.2,2160.83,2183.0
PR005430,2026-08-11,,,Ganne,2984.0,3304.29,3143.96,
PR002061,2026-09-06,MANDI054,Kurukshetra,Mustard,5048.89,5769.0,5409.0,5650.0
PR000256,2026-08-31,,Jalandhar,Mustard,4941.49,5672.99,5307.0,
PR004354,2026-06-17,MANDI027,Hisar,Rice,2131.15,2481.82,2306.0,2183.0
PR005128,2026-02-09,,Jalandhar,Maize,1852.89,1995.65,1924.27,2090.0
PR004373,2026-10-07,MANDI021,Jalandhar,Maize,2059.0,2404.63,2231.79,2090.0
PR008687,2026-04-23,MANDI046,Moga,Mustard,5436.33,6333.0,5884.83,5650.0
PR000868,2026-06-28,MANDI031,Fatehabad,Ganne,3666.72,4048.23,3857.48,3500.0
PR006664,2026-02-07,MANDI007,Ambala,Rice,1941.05,2083.64,2012.0,2183.0
PR006055,2026-07-07,MANDI010,Jalandhar,Maize,1873.51,2053.0,1963.0,
PR002490,2026-02-13,,Ambala,Rice,2069.77,2581.0,2325.28,2183.0
PR004794,2026-04-16,,Patiala,Maize,,,1929.0,2090.0
PR010365,2026-01-02,MANDI033,Moga,Maize,,2308.86,2162.95,2090.0
PR006375,2026-08-19,MANDI049,Amritsar,Maize,1966.82,2385.0,2175.85,2090.0
PR010822,2026-08-23,MANDI011,Kurukshetra,Mustard,5703.0,6469.87,6086.33,5650.0
PR001225,2026-04-27,MANDI025,Amritsar,Cotton,6260.0,6863.68,,6620.0
PR001944,2026-08-26,,Hisar,Cotton,6493.09,7364.27,6929.0,6620.0
PR004091,2026-02-19,MANDI035,Fatehabad,Sugarcane,3075.34,3550.0,3312.43,3500.0
PR008833,2026-01-01,MANDI009,Ludhiana,Maize,1788.2,2101.34,1944.77,2090.0
PR002965,2026-01-29,MANDI034,Kurukshetra,Cotton,5737.0,6148.0,5942.33,6620.0
PR006382,2026-08-20,,Kurukshetra,Mustard,5087.0,5891.75,5489.0,5650.0
PR004840,2026-05-05,MANDI017,Sirsa,Wheat,1988.78,2421.88,2205.0,2275.0
PR009632,2026-05-28,MANDI037,Kurukshetra,Mustard,5232.81,6443.56,5838.19,5650.0
PR008387,2026-02-22,MANDI030,Moga,Sugarcane,3039.0,3526.13,3282.67,3500.0
PR000945,2026-01-15,MANDI053,Jalandhar,Mustard,4944.38,6038.61,5491.5,5650.0
