sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent
SEN026,2026-08-09 05:15:22 IST,98.4,f,15.8,MM,46
SEN032,2026-02-19T16:32:17,35.2,C,34.3,mm,33
SEN049,04/09/2026 21:50,16.9,C,22.7,MM,59
SEN041,2026-06-09 10:57:33 UTC,102,F,39.5,millimeters,43
SEN040,2026-08-29 03:33:43 UTC,65.7,F,50,MM,43
SEN019,15/07/2026 12:14,74.1,f,0.59,in,
SEN002,2026-07-10 17:59:44 UTC,23.1�C,,1.62,inch,90
SEN013,2026-08-30 20:54:03 UTC,20.2,Celsius,3.1,MM,34
SEN050,2026-07-14 21:51:56 UTC,25.6,�C,38.6,millimeters,49
SEN044,2026-05-18 03:09:50 IST,33.6,Celsius,4.5,MM,91
SEN022,2026-05-20 19:16:03 IST,23,c,5,MM,50
SEN027,31-May-2026 11:53:16,84.2,F,16,MM,86
SEN011,2026-01-20 04:05:56 UTC,88.3,Fahrenheit,24.7,MM,81
SEN049,2026-04-04 15:12:48 UTC,36.1,C,0.24,inches,84
SEN017,2026-07-10T23:06:53,97.2,f,12.3,mm,
SEN008,2026-04-12T04:11:51,90.3,f,43.2,MM,80
SEN048,2026-05-05 10:11:02 UTC,68.7,�F,-0.4,mm,77
SEN024,2026-03-26 20:43:06 UTC,94.8,Fahrenheit,NA,,81
SEN034,2026-07-03 21:04:52 UTC,72.5,�F,15.1,MM,62
SEN023,2026-04-01 00:10:07 UTC,19.4,C,5.2,mm,33
SEN038,22-May-2026 15:16:11,15.4�C,,1.56,in,93
SEN022,30/08/2026,24.0�C,,0.53,inches,73
SEN007,2026-06-23 19:18:29 IST,79.5,F,0.44,inches,
SEN020,2026-02-01 20:49:12,18.3,C,9.3,millimeters,61
SEN014,2026-02-12 19:15:17 UTC,37,�C,1.63,inches,
SEN008,2026-08-19 23:57:15 IST,68.2,f,32.3,millimeters,41
SEN034,2026-07-24 09:00:11 UTC,96.1,Fahrenheit,41.1,millimeters,70
SEN024,2026-08-04 04:16:47 IST,33.3,Celsius,0.64,in,34
SEN046,2026-03-19 12:42:23 IST,63.9,F,40.8,MM,93
SEN009,2026-06-26 01:36:19 UTC,30.5,�C,1.86,inch,78
SEN026,2026-08-31 10:38:18 IST,33.6,c,13.1,mm,64
UNKNOWN,2026-04-26 11:04:10 IST,30.2�C,,11.7,mm,45
SEN001,2026-07-11 03:33:52 IST,77.9,�F,0.67,inch,
SEN021,2026-08-23 11:19:00 UTC,19.8,Celsius,27,MM,95
SEN048,2026-03-08 15:38:52 UTC,21.3,c,15.7,MM,31
SEN017,19/06/2026 20:45,34.2�C,,35.6,millimeters,
SEN048,2026-03-17 09:21:27 UTC,73,f,NA,,
SEN010,2026-08-18 03:14:40 UTC,35.8�C,,30.7,millimeters,77
SEN041,2026-07-01 09:49:32 UTC,79.3,�F,0.28,inches,71
SEN023,2026-03-04 19:43:09 IST,16.9,�C,5.1,MM,79
SEN039,2026-05-28 21:54:59 UTC,101.5,f,15.9,millimeters,60
SEN043,2026-03-11 14:59:31 IST,29.7�C,,29,MM,90
SEN038,2026-05-31 14:28:07 IST,35.9,Celsius,0.92,inch,77
SEN040,,71.2,f,NA,,
UNKNOWN,2026-05-13 01:38:17 IST,61,f,-14.2,mm,30
SEN004,2026-06-24 04:04:08 UTC,85.8,Fahrenheit,1.45,inch,43
SEN045,2026-07-22 14:25:00 IST,99.3,Fahrenheit,22,millimeters,43
SEN049,01/04/2026 06:10,39.1,c,11.1,millimeters,46
SEN015,2026-02-01 16:34:41 IST,102.9,Fahrenheit,36.8,mm,70
SEN034,2026-07-04 13:03:37 UTC,24,C,39.4,MM,59
SEN022,,86.9,F,11.3,MM,45
SEN002,2026-06-26 08:25:33 IST,91.9,f,-0.4,mm,
SEN030,2026-07-26 09:55:05 UTC,31.9�C,,36.5,mm,33
UNKNOWN,2026-01-30 14:47:36 IST,27.8,�C,45.4,MM,39
SEN004,2026-09-08 00:37:28 IST,74.7,f,1.1,in,76
SEN044,2026-04-24 06:58:11 IST,34.0�C,,32.6,millimeters,78
SEN039,2026-06-26 01:14:39 IST,59.5,Fahrenheit,5.2,millimeters,76
SEN008,,37.2�C,,44.3,MM,70
SEN040,2026-08-28 23:22:19 IST,15.4,c,-27.3,mm,81
SEN012,2026-04-23 19:25:23 IST,81.7,F,0.3,MM,
SEN026,2026-07-04T18:45:29,33.5,C,29.1,mm,64
SEN007,04-08-2026 05:23 AM,23.8�C,,45.5,mm,55
SEN050,2026-05-23 19:03:20 IST,35.1,Celsius,7.4,millimeters,49
SEN022,2026-07-02T16:37:26,102.7,F,35.3,MM,83
SEN030,2026-07-26 18:50:50 IST,71.4,F,22.6,millimeters,55
UNKNOWN,2026-01-09 03:21:59 UTC,28.1�C,,16,MM,73
SEN008,2026-06-08 03:09:49 IST,29.0�C,,9.8,MM,62
SEN015,,102.7,F,-41.4,mm,
UNKNOWN,,32.6,Celsius,36.9,mm,
SEN025,2026-07-19 07:03:16 IST,59.9,f,33.2,mm,84
UNKNOWN,2026-02-25 22:03:42 UTC,20.3,C,1.82,in,68
SEN007,2026-01-10 06:40:25 IST,30.7,�C,26.2,MM,
UNKNOWN,2026-01-08 11:24:37 IST,34.9�C,,1.41,in,
SEN005,2026-03-09 01:23:39 IST,34.7�C,,0.5,in,31
UNKNOWN,2026-06-26 15:49:33 UTC,31.9�C,,-34.3,mm,84
SEN033,2026-02-16 11:03:50 UTC,22.3,c,32.2,mm,81
SEN012,2026-05-06 08:50:15 IST,96.6,Fahrenheit,1.68,inches,
SEN040,2026-07-23 09:50:50 UTC,62.8,F,27.8,mm,80
SEN046,2026-06-08 15:59:06 IST,29.2,Celsius,21.8,millimeters,
SEN019,2026-06-27 07:53:11 IST,19.4,C,47.5,mm,52
SEN021,2026-05-05 05:46:37 UTC,17.7,�C,0.46,inches,89
SEN025,2026-02-04 23:35:05 UTC,90.9,f,1.9,inches,92
SEN033,2026-04-14 23:25:44,64.4,�F,0.06,in,38
SEN009,2026-07-01 13:31:32 IST,29.2,�C,1.69,in,45
SEN026,2026-03-15 23:46:59 IST,68.9,F,23.4,MM,34
SEN032,2026-05-06 14:43:07 UTC,35.1,c,31.8,millimeters,35
SEN031,2026-08-03 04:21:59 UTC,21.1,c,-9.3,mm,74
SEN029,2026-08-03 21:24:50 IST,68.7,�F,39.9,mm,47
SEN035,2026-08-31 14:40:57 IST,19.9,C,1.14,in,86
SEN048,2026-04-06 19:50:34 UTC,62.8,F,1.07,in,34
SEN027,2026-07-27 15:30:49 IST,81.5,F,34.7,MM,80
SEN043,2026-03-26 03:57:07 IST,31.4,Celsius,46.8,MM,72
SEN002,2026-03-14 23:50:17 IST,79.3,f,5.1,MM,94
SEN017,2026-09-06 22:57:25 IST,18.8,Celsius,1.59,inch,31
SEN041,2026-02-19 16:11:29 IST,86.5,Fahrenheit,0.58,inch,43
SEN005,2026-09-03 07:41:21 IST,76.3,�F,30.1,MM,88
UNKNOWN,2026-02-27 21:29:26 UTC,16.6,C,NA,,30
SEN030,2026-08-18 14:17:53 IST,76.5,F,10.4,mm,41
SEN031,2026-03-24 02:50:27 IST,26.4,c,36.6,MM,85
SEN031,2026-06-14 06:06:55 IST,27.9,C,30.3,MM,33
SEN006,,32.7,Celsius,33.5,mm,34
SEN009,2026-04-30 16:39:14 UTC,33.8,C,-23.1,mm,55
SEN045,2026-02-28 21:41:07 IST,22.7,C,4.3,MM,60
SEN034,2026-06-12 23:11:00 IST,75.7,F,0.76,inches,58
SEN004,2026-05-16 06:06:37 IST,68.9,F,35.6,MM,45
SEN006,2026-03-16 18:32:20 IST,83.3,Fahrenheit,44.8,mm,66
UNKNOWN,2026-03-11 12:22:28 UTC,36.8�C,,10.8,MM,64
SEN014,2026-01-19 13:54:11 IST,17.3,Celsius,1.26,in,76
SEN013,2026-01-25 07:08:46 IST,34.6,C,17.4,MM,40
SEN004,2026-03-01 17:01:15 UTC,37.1�C,,10.5,MM,78
SEN028,2026-06-24T12:54:24,86.2,f,0.94,in,
SEN018,2026-02-06 00:31:57,70.7,�F,1.49,inch,49
SEN035,2026-08-14 19:15:26 IST,74.5,f,10.5,millimeters,86
SEN017,2026-02-18 22:12:59 UTC,38.8,Celsius,0.27,in,35
SEN022,2026-06-20 22:17:53 UTC,80.4,f,47.1,MM,
SEN004,2026-06-22 17:55:39 UTC,37.9,c,25.1,MM,88
SEN026,2026-01-02 18:08:23 IST,19.2�C,,-28.8,mm,35
SEN015,2026-07-21 01:01:05 UTC,34.1,c,10.1,mm,77
SEN031,30/03/2026,27.5�C,,18.4,MM,84
SEN013,2026-07-05 10:51:41 UTC,28.2�C,,1.48,inch,37
SEN031,2026-05-17 11:44:04 UTC,32.4�C,,NA,,61
SEN016,01-10-2026 01:55 PM,95.7,F,NA,,82
SEN016,2026-06-22 04:07:05 IST,93.6,f,NA,,65
SEN024,2026-05-04 11:56:24 IST,15.3�C,,41.6,mm,60
UNKNOWN,2026-05-04 13:50:32 IST,87.4,F,40.3,millimeters,93
SEN006,2026-02-07 10:25:23 UTC,15.6,C,31.9,mm,50
SEN037,2026-01-29 14:14:26 UTC,68,Fahrenheit,0.61,inches,95
SEN027,2026-02-23 19:24:43 IST,88.5,f,7.1,millimeters,
SEN046,2026-03-04 23:27:19 UTC,27.9,�C,1.56,inch,37
SEN003,30/01/2026 09:15,19.7,�C,28.5,millimeters,82
SEN008,2026-06-01 20:19:55 UTC,103.1,�F,5,MM,88
SEN012,,92.8,F,2.7,millimeters,95
SEN039,2026-02-02 14:15:23 UTC,26.7,c,0.73,inch,83
SEN021,2026-05-24 06:42:44 IST,61,Fahrenheit,25.4,millimeters,55
SEN039,2026-06-08 05:59:55 IST,67.3,Fahrenheit,NA,,46
SEN048,2026-03-10 04:40:38 IST,76.1,Fahrenheit,-39.6,mm,40
SEN036,,82.9,Fahrenheit,4.4,mm,
SEN044,2026-04-27 11:32:01 UTC,64.2,F,15.9,mm,54
SEN003,2026-05-01 07:33:43 UTC,21.6,c,31.3,MM,61
SEN041,2026-04-08 05:23:30 IST,20.1,c,19.9,millimeters,31
SEN039,2026-01-15 22:08:11 IST,26.8,�C,-40.6,mm,83
SEN050,2026-06-16 00:29:24 IST,103.5,�F,21.7,mm,41
SEN015,2026-08-04 15:02:39,24.6,C,43.4,millimeters,60
SEN002,2026-04-26T00:39:57,84.9,f,2.8,MM,47
SEN002,2026-04-26 12:35:40 UTC,74.3,f,NA,,36
SEN045,2026-02-14 13:09:46,15.5�C,,4.2,mm,57
SEN013,2026-06-02 05:50:48 IST,75.6,F,0.3,mm,37
SEN035,2026-06-18 07:48:18 IST,19.1,c,10.4,millimeters,39
SEN004,2026-08-10 11:45:07 IST,25.4,�C,0.57,inch,64
SEN025,2026-06-13 10:04:23 IST,33.6�C,,NA,,63
SEN020,2026-04-13 04:00:54 UTC,100.8,F,1.11,inch,78
UNKNOWN,2026-03-09 02:28:19 IST,29.8,Celsius,NA,,36
SEN039,2026-04-18 19:23:08 IST,30.5�C,,14.2,MM,52
SEN031,2026-07-30 21:50:31 UTC,32.6�C,,38.6,millimeters,32
SEN043,2026-08-08 21:29:53,28.1,c,18.7,MM,
SEN016,2026-03-25 11:49:13 IST,61.7,Fahrenheit,32.1,mm,76
SEN019,2026-08-22 18:44:08 IST,25.8,c,1.55,inch,61
SEN050,07/04/2026 11:59,28.3,C,21.9,mm,66
SEN011,2026-08-06 06:53:54 IST,21.4,�C,19,millimeters,73
SEN031,,20.1,C,NA,,53
SEN012,2026-07-06 23:41:31 UTC,86.4,f,1.72,inch,61
SEN050,2026-02-03 00:38:20 UTC,77.9,Fahrenheit,-44.2,mm,95
UNKNOWN,2026-06-11 10:24:57 IST,87.4,F,-34.1,mm,51
SEN001,2026-02-12 06:02:41 IST,76.3,�F,37.8,millimeters,30
SEN011,2026-05-10 02:46:41 IST,36.5,Celsius,15.7,millimeters,46
SEN039,,18.4,Celsius,23.1,millimeters,63
SEN007,2026-06-13 21:42:35,64.6,�F,48.4,MM,79
SEN009,2026-04-13 01:04:20 UTC,71.4,F,1.83,in,55
SEN007,2026-02-01 12:01:03 IST,22.3,c,28.8,MM,82
SEN004,2026-04-02 23:34:45 UTC,36.1,c,-13.3,mm,91
SEN020,2026-03-07 02:45:07 IST,81.9,f,29.7,MM,54
SEN047,2026-08-01 19:37:08 IST,39.3,�C,0.64,inch,37
SEN030,2026-02-21 10:46:21 IST,39,C,41.8,mm,
SEN031,2026-04-25 16:43:46 IST,95.2,�F,1.85,inches,86
SEN048,2026-07-30 23:46:38 UTC,84.6,f,1.37,inches,48
SEN046,2026-05-25 12:55:59 UTC,101.8,f,-23.6,mm,
UNKNOWN,2026-01-02 11:36:28 IST,73.6,f,0.87,in,73
SEN039,2026-04-02 10:46:16 IST,15.3,�C,0.74,inch,45
SEN029,2026-04-25 18:59:30 UTC,32.9,C,15.6,MM,70
UNKNOWN,2026-01-09 17:33:01 UTC,23.4�C,,NA,,54
SEN034,2026-03-19 09:53:19 UTC,16.9,c,-14.4,mm,50
SEN038,2026-06-06 21:40:26 IST,19.3�C,,31.8,millimeters,45
SEN047,2026-01-26 18:36:19 IST,15.3,Celsius,0.44,inches,40
SEN005,2026-01-05 12:09:21,23.1,�C,-7.4,mm,41
SEN022,2026-08-19 17:41:55 IST,16.2,Celsius,10,mm,62
SEN048,2026-02-17 03:39:29 IST,37.9,c,1.44,inch,80
SEN005,2026-04-07 06:18:23 IST,35.1,C,1.96,inches,83
SEN026,2026-03-13 05:18:42 IST,97,f,17.2,MM,30
SEN042,2026-04-25 22:40:21 UTC,21.4,c,1.52,inches,30
SEN020,2026-06-13 23:27:34 IST,31,�C,0.36,in,57
SEN010,2026-03-26T05:59:39,17.7�C,,0.4,inch,89
SEN004,2026-04-22 23:49:03 UTC,19.3,Celsius,0.04,inches,54
SEN040,2026-07-19 06:58:17 UTC,79.9,F,-46.1,mm,37
SEN032,2026-05-07 12:16:16 IST,16.5,Celsius,1.04,inches,83
SEN043,2026-07-20 07:17:46 UTC,19.2,�C,2.5,mm,66
SEN034,2026-07-20 03:40:40 IST,25,Celsius,31.1,millimeters,62
SEN018,2026-08-25 09:54:37 IST,78.8,�F,-0.9,mm,93
SEN022,2026-04-12 14:23:27 IST,19.2,Celsius,1.43,in,76
SEN042,2026-04-25 02:42:55 UTC,21.9,�C,0.87,inches,68
SEN024,2026-03-30 10:34:02 IST,83.8,F,0.36,in,62
SEN011,2026-01-22 00:50:41 UTC,69.6,�F,-46.2,mm,42
SEN003,2026-09-02 11:11:48 IST,79.9,F,19.1,millimeters,61
SEN031,2026-01-30 12:20:50,62.8,Fahrenheit,1.44,inch,31
SEN005,2026-01-06 09:40:07 UTC,24.8�C,,1.43,inches,76
SEN029,2026-06-28 17:17:51 IST,96.6,Fahrenheit,0.39,inches,40
SEN018,2026-06-12 06:02:40 UTC,102.6,�F,1.29,inch,49
SEN016,2026-02-21 05:04:14 IST,23.1,�C,1.08,inches,41
SEN012,,101.8,�F,0.74,inch,38
SEN003,2026-04-10 03:11:45 UTC,32.4,�C,3.3,mm,57
SEN029,2026-04-14 22:30:36 IST,21.6,c,38.9,millimeters,69
SEN006,2026-03-24 01:57:19,63,f,42,millimeters,40
SEN046,2026-04-10 22:28:36 IST,91.4,F,NA,,73
SEN039,2026-08-11 16:10:22 IST,94.8,�F,0.52,inch,93
SEN032,2026-01-12 10:04:12,19.3,c,-7.3,mm,
SEN049,,22.1,C,23.2,MM,85
SEN029,2026-08-05 14:45:31 UTC,96.3,f,35.5,millimeters,87
SEN010,2026-02-25 15:24:16 IST,15.6,�C,-20.7,mm,85
SEN038,2026-07-16 16:22:49 UTC,38.6,�C,17.3,MM,70
UNKNOWN,2026-07-04 19:49:18 UTC,36.4,C,0.45,in,85
SEN020,03-18-2026 11:38 AM,40.0�C,,11.9,MM,55
SEN026,2026-07-30 00:56:15 UTC,18.9�C,,-45,mm,75
SEN050,01-11-2026 04:26 AM,67.8,f,41.4,millimeters,67
SEN040,2026-09-08 18:50:36 UTC,65.3,Fahrenheit,44.9,millimeters,
SEN013,2026-06-25 09:12:58 IST,37.7,�C,0.06,inches,69
SEN043,2026-01-19 03:46:41 UTC,95.7,F,31.2,mm,30
SEN047,,25.3�C,,29.3,MM,93
SEN036,2026-05-15 06:06:32 IST,69.1,F,23.7,MM,91
SEN046,2026-03-23 14:05:06 UTC,70.9,�F,30.1,mm,68
SEN026,2026-01-29 16:06:03 IST,87.1,�F,18.2,millimeters,58
SEN017,2026-03-30 21:20:47 IST,78.6,Fahrenheit,0.26,inch,72
SEN040,2026-03-04 01:19:08 IST,70,�F,11.6,MM,58
SEN019,2026-01-11 20:13:43 IST,16.1,C,10,mm,77
SEN005,2026-03-20 19:44:35 UTC,39.6,c,0.04,inch,90
SEN044,2026-03-21 11:01:01 UTC,75.2,Fahrenheit,20.5,MM,44
SEN035,2026-04-22 16:04:39 IST,18.4�C,,-49.9,mm,61
SEN008,2026-04-29 13:21:30 UTC,16.2,c,42.7,mm,
SEN049,2026-07-18 11:29:32,17,C,39.1,mm,53
SEN035,2026-03-10 22:48:52 IST,35.2�C,,-27.7,mm,32
SEN042,2026-07-18 20:11:14,24.3�C,,0.63,inches,32
SEN007,2026-06-19 19:26:06 IST,34.2,�C,33.9,MM,36
SEN035,23/06/2026 23:59,36.5,C,37,mm,87
SEN019,2026-08-13 02:25:24 UTC,19,�C,1.05,in,
SEN001,2026-09-01 03:03:24 IST,94.1,Fahrenheit,28.8,mm,64
SEN008,2026-06-10 14:24:43 IST,20.1,Celsius,3.8,mm,37
SEN026,2026-05-02 21:04:01 IST,77.2,F,NA,,93
SEN044,2026-04-24 02:07:18 IST,27.1�C,,12.5,mm,72
SEN037,2026-04-08 05:39:52 UTC,87.8,Fahrenheit,0,mm,36
SEN004,2026-02-22 06:13:46 UTC,63.9,Fahrenheit,34.8,mm,
SEN050,2026-04-13 05:25:19 IST,31.7,�C,20.4,millimeters,73
SEN020,2026-03-05 16:00:15 IST,59.4,F,44.6,millimeters,75
SEN048,2026-01-05 00:01:39 UTC,24.2�C,,6,millimeters,46
SEN045,2026-01-16 20:00:23 UTC,32.5�C,,-15.7,mm,
SEN031,2026-02-17 00:59:08 IST,17.9,Celsius,22.4,millimeters,82
UNKNOWN,2026-03-11 01:22:28 IST,35.2,c,7.7,millimeters,52
SEN039,2026-03-21 20:56:41 IST,94.5,f,23.9,mm,31
SEN041,2026-05-01 12:36:16 IST,60.1,F,0.96,in,78
SEN045,10/08/2026,63.9,�F,-2.4,mm,
SEN021,2026-02-28 01:58:47 UTC,18.2,Celsius,35.5,millimeters,45
SEN015,2026-02-24T04:10:08,85.5,F,-18.1,mm,47
SEN013,2026-07-19 16:49:23 IST,78.3,f,4.3,MM,75
SEN049,2026-08-05 06:09:28 UTC,39.1,c,-15.6,mm,
SEN019,,79.7,f,-26.9,mm,78
SEN004,2026-08-15 06:02:59 UTC,89.8,�F,1.21,inch,47
SEN006,2026-01-25 19:46:23 IST,28.9,c,1.11,inches,
SEN001,2026-02-03 10:10:17 UTC,37,C,23.2,millimeters,82
UNKNOWN,,36.1�C,,32.9,mm,57
SEN010,,92.5,F,0.61,in,48
SEN049,2026-08-08 13:30:58 IST,19.5�C,,2.9,MM,91
SEN045,31-Aug-2026 07:20:48,79.7,f,-26.2,mm,74
SEN003,2026-07-24 05:19:33 IST,19.4,Celsius,12.1,MM,78
SEN010,06-Apr-2026 22:11:23,74.3,�F,26.1,millimeters,51
SEN008,2026-01-13 04:58:04 UTC,73.8,f,1.05,inches,
SEN048,2026-02-02 14:29:27 IST,71.8,f,27.5,millimeters,30
SEN038,2026-04-16 21:58:36 IST,28.0�C,,30.4,MM,
SEN050,2026-03-11 22:01:19 UTC,25.3,�C,1.07,inches,47
SEN025,19-Mar-2026 03:41:21,78.3,�F,13.6,millimeters,52
SEN030,2026-05-13 07:15:00 IST,15.5�C,,1.14,inch,30
SEN014,2026-05-19 02:30:54 UTC,29.7,c,29.3,millimeters,80
SEN020,2026-04-28 10:47:25 IST,31.3�C,,1.04,inches,94
SEN015,2026-06-04 22:26:08 UTC,36.5�C,,1.83,inches,76
SEN007,2026-01-21 22:28:39 UTC,63.7,f,8.1,millimeters,74
SEN012,05/06/2026,98.4,�F,1.66,inches,50
SEN026,2026-01-16 18:20:13 IST,19.3�C,,19.5,MM,52
SEN023,2026-02-09 09:16:55 IST,17.5,�C,-24,mm,91
SEN013,2026-08-04 13:50:09 IST,78.8,f,4.6,mm,94
SEN042,2026-04-15 09:17:17 IST,29.4,Celsius,29,mm,78
SEN008,2026-06-22 03:53:57 IST,31.6�C,,0.09,in,85
SEN001,2026-01-15 05:34:02 IST,77.2,�F,34.5,MM,95
SEN009,2026-05-19 09:09:01,35.3�C,,9.7,millimeters,82
SEN042,2026-07-17 19:25:09 UTC,38.9,c,42.6,mm,69
SEN011,2026-01-08 22:22:16 UTC,93,Fahrenheit,28.5,mm,71
SEN030,,30.5�C,,4.1,MM,51
SEN029,2026-04-25 05:35:28 IST,20.7,Celsius,0.81,in,48
UNKNOWN,2026-02-23 04:56:44 IST,61.2,f,-5.9,mm,70
SEN004,2026-06-29 22:56:45 IST,18,�C,8.2,MM,63
SEN026,2026-01-05 18:46:47 IST,26.5,C,49.8,mm,91
SEN009,2026-08-15 02:25:52 IST,17.3�C,,24.4,mm,
SEN002,,30.6,Celsius,46.9,mm,82
SEN021,2026-06-25 14:30:47 UTC,17.9,�C,29.6,MM,61
SEN050,2026-06-03 16:40:50 UTC,64,�F,26.5,MM,40
SEN009,2026-03-04 00:06:03 UTC,15.3,Celsius,25.9,MM,59
SEN042,2026-09-02 23:02:27 UTC,84.6,F,34.5,mm,64
SEN004,2026-07-04 09:18:44 IST,28.2,�C,43,millimeters,49
SEN014,2026-03-12 21:44:38 UTC,38.7,Celsius,-26.6,mm,60
SEN017,2026-01-13 17:11:52 UTC,78.4,f,16.4,mm,49
SEN022,2026-04-26 13:59:25 IST,24.9,C,26.4,mm,55
SEN033,13/05/2026 15:52,81,f,-2.2,mm,69
SEN045,2026-08-08 23:22:47 UTC,35.7,c,26.4,MM,93
SEN042,27/05/2026,78.3,F,18.6,millimeters,74
SEN044,2026-08-25 19:04:22 UTC,30,C,4.5,MM,31
SEN048,2026-01-07 17:34:24 IST,59.4,F,35.7,millimeters,33
SEN037,2026-08-20 01:47:10 UTC,94.8,f,45,millimeters,64
SEN021,2026-09-02 15:55:00 UTC,21.1,Celsius,11.9,millimeters,84
SEN015,01-29-2026 03:20 PM,15.2,�C,1.01,in,94
SEN020,2026-07-23 08:15:25 UTC,95.7,F,6.2,MM,
SEN014,2026-02-18 17:48:00 IST,15.2,C,NA,,34
SEN032,2026-02-10 15:59:14 IST,19.8,�C,49.6,millimeters,79
SEN039,2026-03-19 04:35:41 IST,21.6�C,,1.17,inches,30
SEN012,2026-07-21 07:09:26 IST,91,F,1.52,inches,84
UNKNOWN,2026-08-10 09:07:06 UTC,64.9,Fahrenheit,22,MM,
SEN007,2026-04-16 12:22:54 IST,25.9,�C,13.8,MM,48
SEN001,2026-06-01 11:19:42 IST,39.9,C,13.5,mm,58
SEN014,2026-06-07 22:47:53 UTC,16.4,�C,-45.6,mm,84
SEN042,22-Jun-2026 13:24:59,66,�F,NA,,67
SEN032,2026-02-25 21:09:55 IST,31.2�C,,9.3,mm,47
SEN015,2026-08-06 03:40:06 UTC,23,C,24.1,mm,70
SEN021,2026-01-17 06:39:25 IST,102.9,f,1.89,inch,41
SEN032,2026-08-09 07:22:59 UTC,36.5�C,,1.55,in,50
SEN024,19/07/2026,19.1�C,,7.8,mm,69
SEN038,2026-08-02 06:21:40 IST,32.9�C,,9.9,MM,63
SEN040,2026-01-15 01:07:48 UTC,35.6,c,0.49,inch,42
SEN019,2026-05-23 17:25:24,61.3,Fahrenheit,1.76,inch,64
SEN047,2026-03-09T06:44:34,31.9,C,0.58,inch,39
SEN046,2026-07-20 20:22:20 IST,16,c,0.26,in,32
SEN001,2026-03-23 20:19:32 IST,17.4�C,,-23.7,mm,92
SEN020,2026-02-02 18:11:07 IST,93,Fahrenheit,1.46,inch,94
SEN027,2026-04-11 13:31:30 UTC,35.5,C,23.6,millimeters,68
SEN034,2026-03-17 11:02:17 IST,102,f,1.32,inches,55
SEN004,2026-04-03 15:52:44 IST,23.8,C,46,millimeters,58
SEN020,2026-03-30 21:48:59 UTC,36.8,c,20.6,mm,37
SEN017,2026-05-07 07:11:20 IST,19,�C,0.4,in,81
SEN016,2026-03-02 05:37:38 IST,61.9,Fahrenheit,0.2,inches,81
SEN004,2026-07-01 15:41:57 IST,29.6,�C,44.7,mm,88
SEN023,2026-02-20T00:03:53,90.3,f,7.3,mm,53
SEN045,2026-06-07 19:30:58 UTC,35.8,c,11.4,millimeters,
SEN040,2026-07-04 21:07:17 UTC,93.2,�F,44.4,mm,
SEN029,2026-01-09 19:42:13 IST,33.2,Celsius,0.19,inches,49
SEN036,2026-07-23 05:58:51 UTC,36.5,�C,35,millimeters,95
SEN003,,16.6�C,,31.7,MM,82
SEN018,2026-03-21 01:45:04 IST,35.6,C,0.7,mm,89
SEN019,2026-09-01 18:20:55,21.7�C,,35,millimeters,53
SEN049,2026-09-08 12:17:39,19.4�C,,32.5,MM,30
SEN042,2026-09-03 06:47:44 UTC,35.1,C,1.44,inch,69
UNKNOWN,2026-02-14 10:37:58 UTC,59.7,�F,-35.6,mm,
SEN008,2026-01-13 07:43:48 UTC,24.6�C,,13.5,mm,55
SEN024,2026-04-12 23:51:35 UTC,39.2,�C,45.6,millimeters,74
SEN030,,75.9,�F,1.4,MM,93
SEN040,2026-08-08 10:38:39 UTC,36.8,C,2.3,millimeters,61
SEN013,2026-06-30 14:05:18 UTC,18.3�C,,14,mm,92
SEN008,2026-04-30 03:40:14 IST,35.9,Celsius,22.7,millimeters,94
SEN015,,84.7,�F,37.5,mm,40
SEN005,2026-06-16 08:57:53 IST,72.3,Fahrenheit,41,mm,45
SEN046,,34.4�C,,-18.9,mm,70
SEN018,2026-08-04 01:28:37 IST,81,�F,18.3,mm,40
SEN030,18/03/2026,34.2�C,,18.5,MM,
SEN026,2026-03-13 10:49:31 UTC,21.4�C,,33.9,MM,75
SEN025,2026-07-22 15:48:39 IST,30.9,C,19.4,millimeters,90
SEN046,2026-05-27 11:18:10 UTC,23.2�C,,-48.4,mm,68
SEN048,2026-03-24 17:32:36,30.9,Celsius,14.2,mm,58
SEN041,2026-01-15 15:42:38 IST,24.7,Celsius,4.5,mm,94
SEN022,2026-07-06 07:16:26,21.1,C,21.3,MM,83
SEN032,27/05/2026 09:53,25.6�C,,0.11,in,82
SEN006,2026-01-31 18:18:06 UTC,84.6,�F,7.8,MM,62
SEN026,2026-01-30 14:36:57 UTC,67.1,Fahrenheit,33.4,MM,75
SEN016,2026-05-08 09:58:44 IST,79.2,F,0.3,inches,74
SEN029,,22.6,c,1.11,inch,46
SEN013,,65.8,f,-41.8,mm,95
SEN021,2026-03-06 23:16:57 UTC,26.0�C,,48.8,millimeters,39
SEN012,2026-08-18 08:09:54,99.3,Fahrenheit,47.2,MM,51
SEN039,2026-04-07 10:30:51 IST,35.5,Celsius,1.5,mm,66
SEN005,2026-02-02 07:24:42 UTC,92.5,Fahrenheit,1.8,inch,63
SEN013,2026-04-20T01:15:34,17.9,c,-4.3,mm,70
SEN015,2026-03-22 11:16:19 UTC,29.4�C,,0.12,in,63
SEN026,2026-01-20 06:37:40 UTC,90.3,Fahrenheit,48.3,millimeters,31
SEN035,2026-01-02 17:23:30 IST,69.6,f,1.7,inch,53
SEN030,2026-09-02 03:26:07 UTC,26.6,C,44.4,mm,58
SEN044,2026-05-07 16:45:05 IST,79.5,Fahrenheit,42.8,mm,50
