Trip_ID	Mandi_ID	Destination_Warehouse	Departure_Time	Arrival_Time	Is_Arrival_Time_Imputed	Transit_Hours	Is_Transit_Hours_Negative_Flag	Is_Transit_Hours_Imputed	Distance	Distance_Unit	Vehicle_No	Driver_ID	Is_Driver_ID_Imputed
TRP000630	MANDI051	Export-Terminal	22-01-2026 13:59	23-01-2026 00:00	FALSE	11	FALSE	FALSE	648.2	km		UNASSIGNED	TRUE
TRP000631	MANDI032	WH-Central	28-02-2026 19:13	28-02-2026 00:00	FALSE	3.2	FALSE	FALSE	129.2	km	HR-11-AB-7542	DRV216	FALSE
TRP000632	MANDI039	WH-North	02-03-2026 07:19	03-03-2026 02:13	FALSE	18.9	FALSE	FALSE	802.5	km		DRV365	FALSE
TRP000633	MANDI001	WH-Central	18-02-2026 11:13	18-02-2026 20:13	FALSE	9	FALSE	TRUE	270.5449334	miles	UP-24-DF-5476	DRV473	FALSE
TRP000634	MANDI008	WH-South	24-07-2026 03:29	24-07-2026 13:29	FALSE	10	FALSE	FALSE	316.7127987	miles	DL-75-BC-1380	DRV564	FALSE
TRP000635	MANDI045	WH-East	20-08-2026 08:22	20-08-2026 18:46	FALSE	10.4	FALSE	FALSE	260.354449	miles	UP-90-DF-8767	DRV494	FALSE
TRP000636	MANDI025	WH-South	12-06-2026 11:15	12-06-2026 23:27	FALSE	12.2	FALSE	FALSE	412.0932472	miles	PB-49-CD-4870	DRV794	FALSE
TRP000637	MANDI050	WH-West	02-04-2026 00:00	02-04-2026 18:47	FALSE	9.1	FALSE	FALSE	300.3086043	miles	UP-97-AB-4040	DRV585	FALSE
TRP000638	MANDI016	Export-Terminal	04-08-2026 15:15	05-08-2026 01:45	FALSE	10.5	FALSE	FALSE	437.4 KM		HR-99-CD-6404	DRV328	FALSE
TRP000639	MANDI013	WH-West	10-01-2026 04:38	10-01-2026 07:50	FALSE	3.2	FALSE	FALSE	145.1	km	HR-40-AB-5649	UNASSIGNED	TRUE
TRP000640	MANDI025	WH-North	09-05-2026 00:00	09-05-2026 23:48	FALSE	12	FALSE	FALSE	627.8	km	DL-51-DF-3142	DRV116	FALSE
TRP000641	MANDI023	WH-Central	16-06-2026 15:31	17-06-2026 00:49	FALSE	9.3	FALSE	FALSE	381.8	km	PB-39-BC-5257	DRV835	FALSE
TRP000642	MANDI043	WH-Central	29-03-2026 03:25	29-03-2026 00:00	FALSE	16.3	FALSE	FALSE	865.7	km	PB-35-BC-6536	DRV549	FALSE
TRP000643	MANDI043	WH-South	28-02-2026 03:36	01-03-2026 02:54	FALSE	23.3	FALSE	FALSE	1096.7	km	PB-30-DF-8747	UNASSIGNED	TRUE
TRP000644	MANDI026	WH-West	30-08-2026 11:08	30-08-2026 17:50	FALSE	6.7	FALSE	FALSE	269.4	km	RJ-18-BC-2379	DRV683	FALSE
TRP000645	MANDI047	Export-Terminal	05-07-2026 12:56	06-07-2026 07:08	FALSE	18.2	FALSE	FALSE	882.7 KM		DL-49-BC-5082	DRV118	FALSE
TRP000646	MANDI056	WH-South	08-03-2026 21:28	09-03-2026 03:22	FALSE	5.9	FALSE	FALSE	321.5	km	PB-24-CD-5493	DRV973	FALSE
TRP000647	MANDI037	WH-South	13-08-2026 22:11	14-08-2026 18:59	FALSE	20.8	FALSE	FALSE	1232.2	km	RJ-21-CD-8257	DRV284	FALSE
TRP000648	MANDI048	WH-West	09-06-2026 21:25	10-06-2026 18:55	FALSE	21.5	FALSE	FALSE	600.1822489	miles	RJ-97-AB-3634	DRV612	FALSE
TRP000649	MANDI041	WH-North	05-04-2026 21:16	06-04-2026 20:40	FALSE	23.4	FALSE	FALSE	1075.7	km	RJ-72-BC-5040	UNASSIGNED	TRUE
TRP000650	MANDI003	WH-Central	06-09-2026 09:02	06-09-2026 14:02	FALSE	5	FALSE	FALSE	239	km	DL-83-AB-1726	DRV562	FALSE
TRP000651	MANDI035	WH-North	08-06-2026 13:18	08-06-2026 23:24	FALSE	10.1	FALSE	FALSE	494.3	km	HR-32-DF-4639	DRV607	FALSE
TRP000652	MANDI046	WH-East	06-04-2026 13:59	07-04-2026 05:41	TRUE	15.7	FALSE	FALSE	671.1	km		DRV490	FALSE
TRP000653	MANDI002	Export-Terminal	05-06-2026 03:30	06-06-2026 03:06	FALSE	23.6	FALSE	FALSE	1376.1	km	HR-85-AB-8127	DRV295	FALSE
TRP000654	MANDI023	WH-North	23-08-2026 22:52	24-08-2026 06:10	FALSE	7.3	FALSE	FALSE	426.9	km	UP-62-BC-7516	DRV365	FALSE
TRP000655	MANDI036	WH-North	13-02-2026 14:07	13-02-2026 20:19	FALSE	6.2	FALSE	FALSE	298.4	km	UP-35-BC-6477	DRV657	FALSE
TRP000656	MANDI018	WH-West	09-09-2026 13:29	10-09-2026 12:05	TRUE	22.6	FALSE	FALSE	1054.6	km		DRV378	FALSE
TRP000657	MANDI015	WH-South	15-05-2026 23:50	16-05-2026 07:56	FALSE	8.1	FALSE	FALSE	288.9996521	miles	DL-10-BC-5143	DRV667	FALSE
TRP000658	MANDI006	Export-Terminal	05-02-2026 00:11	05-02-2026 20:35	FALSE	20.4	FALSE	TRUE	1045.6	km	PB-71-DF-1133	DRV629	FALSE
TRP000659	MANDI055	WH-East	22-08-2026 00:00	22-08-2026 19:24	FALSE	18.6	FALSE	FALSE	603.9104749	miles	DL-80-AB-8249	DRV495	FALSE
TRP000660	MANDI045	Export-Terminal	11-03-2026 09:24	11-03-2026 16:24	FALSE	7	TRUE	FALSE	306.1	km	DL-29-AB-9402	UNASSIGNED	TRUE
TRP000661	MANDI028	Export-Terminal	23-06-2026 08:22	24-06-2026 04:16	TRUE	19.9	FALSE	FALSE	1192.8	km	UP-31-BC-1908	DRV570	FALSE
TRP000662	MANDI002	Export-Terminal	22-04-2026 04:50	23-04-2026 00:14	TRUE	19.4	FALSE	FALSE	956.3	km		DRV740	FALSE
TRP000663	MANDI026	Export-Terminal	30-01-2026 07:48	31-01-2026 01:48	FALSE	18	FALSE	FALSE	815.1	km	PB-28-AB-1349	DRV507	FALSE
TRP000664	MANDI020	WH-North	13-01-2026 00:00	14-01-2026 02:09	FALSE	4.9	FALSE	FALSE	266.7	km		DRV539	FALSE
TRP000665	MANDI019	WH-South	05-06-2026 22:21	06-06-2026 07:03	FALSE	8.7	FALSE	FALSE	473.9	km	UP-29-BC-1489	DRV351	FALSE
TRP000666	MANDI029	WH-North	12-04-2026 00:29	12-04-2026 04:53	FALSE	4.4	FALSE	FALSE	232.7	km	DL-84-AB-5354	DRV223	FALSE
TRP000667	MANDI051	WH-Central	02-03-2026 00:40	02-03-2026 23:34	TRUE	22.9	FALSE	FALSE	1008.6	km	DL-47-BC-1621	DRV834	FALSE
TRP000668	MANDI021	WH-East	24-04-2026 00:03	24-04-2026 20:45	FALSE	20.7	FALSE	FALSE	1152.2	km	PB-86-AB-7120	DRV366	FALSE
TRP000669	MANDI031	WH-Central	26-03-2026 08:56	26-03-2026 19:02	FALSE	10.1	FALSE	FALSE	366.4846158	miles		UNASSIGNED	TRUE
TRP000670	MANDI038	WH-South	21-08-2026 04:54	22-08-2026 00:48	FALSE	19.9	FALSE	FALSE	1016.4	km		DRV325	FALSE
TRP000671	MANDI053	WH-West	12-02-2026 13:53	13-02-2026 05:11	FALSE	15.3	FALSE	FALSE	641.3 KM		HR-52-DF-6124	DRV829	FALSE
TRP000672	MANDI020	WH-East	08-03-2026 09:53	08-03-2026 15:47	FALSE	5.9	FALSE	FALSE	276.6	km		DRV281	FALSE
TRP000673	MANDI015	WH-Central	16-01-2026 00:00	17-01-2026 06:59	FALSE	15.8	FALSE	FALSE	875.6	km	DL-74-CD-1719	DRV699	FALSE
TRP000674	MANDI024	WH-South	18-07-2026 16:34	18-07-2026 22:46	FALSE	6.2	FALSE	FALSE	276.5	km	UP-50-BC-6882	DRV722	FALSE
TRP000675	MANDI010	Export-Terminal	21-07-2026 02:09	22-07-2026 00:21	FALSE	22.2	FALSE	FALSE	567.1253117	miles	UP-61-DF-6338	DRV812	FALSE
TRP000676	MANDI007	WH-East	13-08-2026 07:04	13-08-2026 00:00	FALSE	7.6	FALSE	FALSE	371.4	km	UP-32-AB-9418	UNASSIGNED	TRUE
TRP000677	MANDI033	WH-South	06-09-2026 07:42	07-09-2026 00:00	FALSE	22	FALSE	FALSE	1127.8 KM		PB-97-CD-3427	UNASSIGNED	TRUE
TRP000678	MANDI004	WH-South	28-05-2026 17:05	29-05-2026 05:53	FALSE	12.8	FALSE	TRUE	582.7	km	RJ-57-BC-1866	DRV947	FALSE
TRP000679	MANDI010	WH-West	10-08-2026 19:56	10-08-2026 23:44	FALSE	3.8	FALSE	FALSE	160	km	HR-47-DF-8243	UNASSIGNED	TRUE
TRP000680	MANDI028	WH-Central	26-05-2026 05:19	26-05-2026 21:25	FALSE	16.1	FALSE	FALSE	701.8	km	RJ-32-BC-5741	DRV105	FALSE
TRP000681	MANDI018	WH-South	07-04-2026 17:38	07-04-2026 22:38	FALSE	5	FALSE	FALSE	266.4	km	HR-76-AB-1424	UNASSIGNED	TRUE
TRP000682	MANDI031	WH-Central	24-01-2026 00:53	24-01-2026 13:11	FALSE	12.3	FALSE	FALSE	588.8	km	PB-77-BC-9289	DRV605	FALSE
TRP000683	MANDI001	WH-East	09-06-2026 11:51	10-06-2026 01:21	FALSE	13.5	FALSE	FALSE	490.3859932	miles	UP-41-DF-3672	DRV204	FALSE
TRP000684	MANDI039	WH-Central	02-06-2026 01:25	02-06-2026 18:01	FALSE	16.6	FALSE	FALSE	725.5	km	DL-33-AB-7527	DRV657	FALSE
TRP000685	MANDI057	WH-South	18-01-2026 18:15	18-01-2026 21:39	FALSE	3.4	TRUE	FALSE	202.2	km	PB-60-AB-8079	DRV834	FALSE
TRP000686	MANDI016	WH-South	03-04-2026 14:46	04-04-2026 00:00	FALSE	18	FALSE	FALSE	646.1015658	miles	HR-14-CD-8036	UNASSIGNED	TRUE
TRP000687	MANDI015	WH-West	02-04-2026 22:32	03-04-2026 14:50	FALSE	16.3	FALSE	FALSE	659.8	km	DL-90-AB-7687	DRV795	FALSE
TRP000688	MANDI033	WH-Central	03-05-2026 11:14	04-05-2026 06:50	FALSE	19.6	FALSE	FALSE	1026	km		DRV686	FALSE
TRP000689	MANDI031	WH-Central	04-03-2026 08:20	05-03-2026 00:00	FALSE	16.9	FALSE	FALSE	893.5 KM		HR-27-BC-1222	DRV551	FALSE
TRP000690	MANDI007	Export-Terminal	24-01-2026 00:42	24-01-2026 21:30	FALSE	20.8	FALSE	FALSE	1212.2	km	RJ-99-CD-3567	DRV602	FALSE
TRP000691	MANDI016	Export-Terminal	01-05-2026 05:58	01-05-2026 09:28	FALSE	3.5	FALSE	FALSE	167.8 KM		DL-59-CD-4511	DRV648	FALSE
TRP000692	MANDI030	WH-Central	03-05-2026 11:13	03-05-2026 15:07	FALSE	3.9	FALSE	FALSE	114.3944011	miles	UP-48-BC-4791	DRV820	FALSE
TRP000693	MANDI034	WH-Central	05-07-2026 20:15	06-07-2026 06:33	FALSE	10.31	FALSE	TRUE	549.1	km	RJ-43-AB-1293	DRV428	FALSE
TRP000694	MANDI003	WH-West	16-01-2026 00:00	17-01-2026 09:05	FALSE	21.2	FALSE	FALSE	1038.5	km	DL-80-CD-4950	DRV302	FALSE
TRP000695	MANDI005	WH-East	25-03-2026 20:08	26-03-2026 19:20	FALSE	23.2	FALSE	FALSE	1116.3	km	HR-13-DF-4084	DRV884	FALSE
TRP000696	MANDI045	WH-South	01-08-2026 08:52	01-08-2026 23:46	FALSE	14.9	FALSE	FALSE	655.8	km	RJ-29-BC-8335	DRV875	FALSE
TRP000697	MANDI043	WH-South	01-06-2026 19:47	02-06-2026 09:11	FALSE	13.4	FALSE	FALSE	380.4654633	miles	HR-80-AB-2680	DRV345	FALSE
TRP000698	MANDI047	Export-Terminal	21-02-2026 20:39	22-02-2026 09:33	FALSE	12.9	FALSE	FALSE	691.7	km	UP-64-CD-7470	DRV708	FALSE
TRP000699	MANDI028	Export-Terminal	03-08-2026 20:26	04-08-2026 19:26	FALSE	23	FALSE	FALSE	721.7845536	miles	UP-83-CD-8136	DRV707	FALSE
TRP000700	MANDI023	WH-Central	04-01-2026 00:10	04-01-2026 18:22	FALSE	18.2	TRUE	FALSE	1032.4	km	RJ-36-CD-4313	DRV426	FALSE
TRP000701	MANDI027	WH-West	01-03-2026 22:42	02-03-2026 06:24	FALSE	7.7	FALSE	FALSE	443.5	km	HR-17-DF-4203	DRV557	FALSE
TRP000702	MANDI032	WH-North	01-01-2026 08:51	02-01-2026 03:45	FALSE	18.9	FALSE	TRUE	682.8245919	miles	UP-55-CD-8213	DRV804	FALSE
TRP000703	MANDI007	WH-West	15-05-2026 00:00	15-05-2026 21:42	FALSE	6.3	FALSE	FALSE	312.3	km	PB-20-CD-3944	DRV279	FALSE
TRP000704	MANDI027	Export-Terminal	11-08-2026 01:25	11-08-2026 23:43	TRUE	22.3	FALSE	FALSE	1045.6	km	PB-10-AB-9688	DRV689	FALSE
TRP000705	MANDI017	WH-North	19-03-2026 05:22	19-03-2026 07:28	FALSE	2.1	FALSE	FALSE	95.4	km	PB-75-AB-2202	DRV670	FALSE
TRP000706	MANDI055	WH-Central	07-04-2026 19:57	08-04-2026 17:15	FALSE	21.3	FALSE	FALSE	1146.2	km	PB-36-CD-8134	DRV570	FALSE
TRP000707	MANDI005	WH-North	10-07-2026 08:01	11-07-2026 00:49	TRUE	16.8	FALSE	FALSE	977.4	km	PB-80-BC-3111	DRV935	FALSE
TRP000708	MANDI015	WH-East	29-07-2026 06:10	29-07-2026 19:10	FALSE	13	FALSE	FALSE	684.2	km	UP-88-DF-4081	DRV463	FALSE
TRP000709	MANDI009	WH-West	24-05-2026 17:19	25-05-2026 16:01	FALSE	22.7	FALSE	FALSE	922.8	km		DRV549	FALSE
TRP000710	MANDI050	WH-North	12-08-2026 21:42	13-08-2026 12:48	FALSE	15.1	FALSE	FALSE	775.4 KM		DL-80-AB-9705	DRV235	FALSE
TRP000711	MANDI037	WH-South	05-07-2026 06:50	05-07-2026 15:20	FALSE	8.5	TRUE	FALSE	466	km	HR-67-AB-7005	UNASSIGNED	TRUE
TRP000712	MANDI037	WH-South	16-07-2026 15:49		FALSE		FALSE	FALSE	550.3	km	PB-56-CD-7525	DRV518	FALSE
TRP000713	MANDI044	WH-East	01-07-2026 08:06	02-07-2026 04:30	FALSE	20.4	FALSE	FALSE	680.0284224	miles	HR-42-AB-6719	DRV842	FALSE
TRP000714	MANDI014	WH-North	24-02-2026 21:36	25-02-2026 14:06	FALSE	16.5	FALSE	FALSE	937.4	km	PB-33-BC-4475	DRV636	FALSE
TRP000715	MANDI028	WH-South	21-06-2026 08:43	22-06-2026 01:01	FALSE	16.3	FALSE	FALSE	712.1	km	RJ-28-CD-3319	DRV329	FALSE
TRP000716	MANDI047	WH-West	09-02-2026 00:32	09-02-2026 17:14	FALSE	16.7	FALSE	FALSE	908	km		DRV723	FALSE
TRP000717	MANDI049	WH-North	04-08-2026 03:50	04-08-2026 15:20	FALSE	11.5	FALSE	FALSE	636.5	km	DL-68-DF-5064	DRV229	FALSE
TRP000718	MANDI055	Export-Terminal	21-03-2026 12:10	22-03-2026 03:40	FALSE	15.5	FALSE	FALSE	482.0596218	miles	HR-29-AB-6129	DRV633	FALSE
TRP000719	MANDI028	WH-West	12-04-2026 09:23	12-04-2026 15:53	TRUE	6.5	FALSE	FALSE	274.6	km	RJ-51-CD-8796	DRV625	FALSE
TRP000720	MANDI003	WH-Central	25-03-2026 19:26	26-03-2026 11:56	FALSE	16.5	FALSE	FALSE	938.7	km	PB-82-BC-4672	DRV357	FALSE
TRP000721	MANDI005	WH-West	12-01-2026 13:01	13-01-2026 08:01	FALSE	19	FALSE	FALSE	1036.5	km		DRV471	FALSE
TRP000722	MANDI013	WH-West	17-05-2026 07:01	17-05-2026 23:37	FALSE	16.6	FALSE	FALSE	448.3813136	miles	HR-29-AB-3943	UNASSIGNED	TRUE
TRP000723	MANDI008	WH-East	17-05-2026 12:29	17-05-2026 18:53	TRUE	6.4	FALSE	FALSE	262.5	km		DRV530	FALSE
TRP000724	MANDI034	WH-Central	11-05-2026 02:33	11-05-2026 22:15	FALSE	19.7	FALSE	FALSE	1127.4	km	DL-89-CD-6246	DRV498	FALSE
TRP000725	MANDI047	WH-North	11-08-2026 11:30	12-08-2026 09:54	FALSE	22.4	FALSE	FALSE	1216.4	km	UP-85-AB-2635	DRV163	FALSE
TRP000726	MANDI007	WH-Central	22-02-2026 04:15	23-02-2026 00:51	FALSE	20.6	FALSE	FALSE	1225.6	km	PB-58-CD-4648	DRV451	FALSE
TRP000727	MANDI040	WH-Central	05-01-2026 12:47	06-01-2026 11:29	FALSE	22.7	FALSE	FALSE	1038.3	km	DL-82-BC-7927	DRV562	FALSE
TRP000728	MANDI005	WH-Central	22-06-2026 22:01	23-06-2026 11:07	FALSE	13.1	FALSE	FALSE	683.4 KM			UNASSIGNED	TRUE
TRP000729	MANDI046	WH-South	01-08-2026 00:00	02-08-2026 06:12	FALSE	6.6	FALSE	FALSE	373.7	km	DL-89-DF-8263	DRV213	FALSE
TRP000730	MANDI025	WH-South	04-07-2026 18:16	05-07-2026 12:52	FALSE	18.6	FALSE	FALSE	569.8593441	miles	UP-44-CD-3539	UNASSIGNED	TRUE
TRP000731	MANDI052	WH-North	03-09-2026 22:04	04-09-2026 19:40	FALSE	21.6	FALSE	FALSE	1288.3	km	DL-53-BC-3974	UNASSIGNED	TRUE
TRP000732	MANDI051	WH-South	22-07-2026 14:46	22-07-2026 16:46	FALSE	2	FALSE	FALSE	92.3	km	UP-32-BC-9645	DRV410	FALSE
TRP000733	MANDI043	WH-West	02-06-2026 19:56	03-06-2026 00:00	FALSE	6.8	FALSE	FALSE	328.4	km	PB-83-BC-2637	UNASSIGNED	TRUE
TRP000734	MANDI019	WH-West	17-03-2026 11:53	18-03-2026 04:59	FALSE	17.1	FALSE	FALSE	770.8	km	RJ-40-DF-7630	DRV434	FALSE
TRP000735	MANDI010	WH-East	08-02-2026 06:39	08-02-2026 22:15	FALSE	15.6	FALSE	FALSE	896.4	km	PB-11-CD-1030	DRV314	FALSE
TRP000736	MANDI042	WH-East	02-03-2026 21:23	03-03-2026 11:17	FALSE	13.9	FALSE	FALSE	437.9422808	miles	PB-57-CD-6077	UNASSIGNED	TRUE
TRP000737	MANDI046	WH-North	14-06-2026 17:15	15-06-2026 12:51	FALSE	19.6	FALSE	FALSE	1158.4	km	PB-89-BC-9963	UNASSIGNED	TRUE
TRP000738	MANDI050	WH-Central	30-07-2026 18:48	30-07-2026 23:30	FALSE	4.7	FALSE	FALSE	194.9 KM		HR-50-DF-8877	DRV496	FALSE
TRP000739	MANDI009	Export-Terminal	14-01-2026 02:20	14-01-2026 10:56	TRUE	8.6	FALSE	FALSE	476.5	km	HR-99-DF-3808	DRV711	FALSE
TRP000740	MANDI019	WH-Central	14-02-2026 13:26	14-02-2026 15:26	FALSE	2	FALSE	FALSE	52.3194382	miles	UP-40-AB-6017	DRV358	FALSE
TRP000741	MANDI019	WH-North	20-08-2026 00:00	21-08-2026 21:25	FALSE	22	FALSE	FALSE	766.150443	miles	RJ-53-AB-2677	UNASSIGNED	TRUE
TRP000742	MANDI029	WH-North	16-05-2026 05:18	16-05-2026 16:24	FALSE	11.1	FALSE	FALSE	483.3	km	PB-60-DF-6265	DRV215	FALSE
TRP000743	MANDI003	WH-West	24-04-2026 18:59	25-04-2026 04:41	TRUE	9.7	FALSE	FALSE	390	km	HR-69-DF-6527	DRV188	FALSE
TRP000744	MANDI024	WH-Central	11-08-2026 00:00	12-08-2026 00:00	FALSE	17.8	FALSE	FALSE	905.1	km	HR-45-CD-3630	DRV835	FALSE
TRP000745	MANDI040	WH-Central	15-08-2026 02:23	15-08-2026 19:47	FALSE	17.4	FALSE	FALSE	775.4	km	DL-28-CD-7623	DRV594	FALSE
TRP000746	MANDI015	WH-East	16-01-2026 16:07	17-01-2026 08:13	FALSE	16.1	FALSE	FALSE	881	km	DL-98-CD-7048	DRV134	FALSE
TRP000747	MANDI008	WH-Central	22-07-2026 02:46	22-07-2026 07:58	FALSE	5.2	FALSE	FALSE	222.9	km	UP-66-BC-9475	DRV852	FALSE
TRP000748	MANDI003	WH-South	21-02-2026 16:12	21-02-2026 00:00	FALSE	3.6	FALSE	FALSE	194.2	km	UP-87-AB-2524	DRV128	FALSE
TRP000749	MANDI046	Export-Terminal	01-04-2026 07:33	01-04-2026 19:39	FALSE	12.1	FALSE	FALSE	549.2	km	HR-28-CD-3565	UNASSIGNED	TRUE
TRP000750	MANDI025	WH-South	21-07-2026 02:52	21-07-2026 22:04	TRUE	19.2	FALSE	FALSE	1023.9	km	HR-19-BC-9862	DRV523	FALSE
TRP000751	MANDI047	WH-North	25-02-2026 00:00	26-02-2026 02:51	FALSE	23.1	FALSE	FALSE	1372.3 KM			DRV712	FALSE
TRP000752	MANDI026	WH-West	02-04-2026 01:20	02-04-2026 15:20	FALSE	14	FALSE	FALSE	752.8	km	PB-74-DF-6826	DRV876	FALSE
TRP000753	MANDI032	WH-West	23-08-2026 01:27	23-08-2026 00:00	FALSE	21.5	FALSE	FALSE	1183	km	HR-18-BC-1783	DRV128	FALSE
TRP000754	MANDI028	WH-North	18-07-2026 09:20	19-07-2026 00:00	FALSE	16.6	FALSE	FALSE	909.3	km		DRV795	FALSE
TRP000755	MANDI035	WH-Central	19-05-2026 13:20	20-05-2026 03:20	FALSE	14	FALSE	FALSE	668.1	km	PB-30-DF-7166	DRV939	FALSE
TRP000756	MANDI010	WH-Central	04-05-2026 00:00	05-05-2026 02:32	FALSE	20.2	FALSE	FALSE	987.4 KM		RJ-60-AB-9116	DRV224	FALSE
TRP000757	MANDI056	WH-West	26-08-2026 22:47	27-08-2026 09:35	FALSE	10.8	FALSE	FALSE	632.4	km	UP-46-DF-2794	DRV393	FALSE
TRP000758	MANDI015	WH-South	23-02-2026 04:26	23-02-2026 22:56	FALSE	18.5	FALSE	FALSE	604.7182572	miles		DRV102	FALSE
TRP000759	MANDI041	WH-South	03-09-2026 10:52	04-09-2026 03:28	TRUE	16.6	FALSE	FALSE	975.5	km	HR-54-CD-9184	DRV633	FALSE
TRP000760	MANDI037	WH-South	15-08-2026 00:40	15-08-2026 20:58	FALSE	20.3	FALSE	FALSE	1217.7	km	DL-91-CD-3297	UNASSIGNED	TRUE
TRP000761	MANDI017	WH-North	25-02-2026 03:18	25-02-2026 23:36	FALSE	20.3	FALSE	FALSE	903.4	km	DL-43-DF-6223	DRV696	FALSE
TRP000762	MANDI002	WH-East	09-04-2026 05:58	10-04-2026 01:58	TRUE	20	FALSE	FALSE	652.8123726	miles	HR-15-CD-1368	DRV982	FALSE
TRP000763	MANDI030	Export-Terminal	16-01-2026 01:19	16-01-2026 22:19	TRUE	21	FALSE	FALSE	1189.5 KM		PB-48-AB-3941	DRV778	FALSE
TRP000764	MANDI019	WH-West	06-06-2026 00:00	06-06-2026 16:30	FALSE	14.8	FALSE	FALSE	738.7 KM		PB-56-BC-6568	DRV388	FALSE
TRP000765	MANDI057	WH-North	01-01-2026 09:42	01-01-2026 14:06	TRUE	4.4	FALSE	FALSE	237.4	km		DRV805	FALSE
TRP000766	MANDI024	WH-East	01-09-2026 01:38	01-09-2026 06:02	FALSE	4.4	FALSE	FALSE	242.8	km	DL-68-CD-8432	DRV199	FALSE
TRP000767	MANDI019	WH-East	14-04-2026 11:50	14-04-2026 15:32	FALSE	3.7	TRUE	FALSE	190.5	km		UNASSIGNED	TRUE
TRP000768	MANDI044	WH-East	20-03-2026 00:00	21-03-2026 02:26	FALSE	13.3	FALSE	FALSE	639.7	km	PB-14-BC-1498	DRV456	FALSE
TRP000769	MANDI021	WH-West	11-08-2026 00:00	12-08-2026 11:51	FALSE	15.1	FALSE	FALSE	724.6	km	RJ-21-DF-6834	UNASSIGNED	TRUE
TRP000770	MANDI013	WH-East	08-08-2026 01:53	09-08-2026 01:47	FALSE	23.9	FALSE	FALSE	808.9007678	miles	DL-36-AB-5759	UNASSIGNED	TRUE
TRP000771	MANDI048	WH-Central	22-06-2026 23:21	23-06-2026 12:15	FALSE	12.9	TRUE	FALSE	592.7	km	UP-61-BC-1748	DRV752	FALSE
TRP000772	MANDI020	Export-Terminal	06-02-2026 23:55	07-02-2026 00:00	FALSE	21.4	FALSE	FALSE	1185.7	km	RJ-79-AB-5146	DRV905	FALSE
TRP000773	MANDI040	WH-South	18-05-2026 00:00	19-05-2026 04:08	FALSE	12.5	TRUE	FALSE	592.8	km	PB-87-AB-5828	DRV448	FALSE
TRP000774	MANDI012	Export-Terminal	18-07-2026 16:30	19-07-2026 07:36	FALSE	15.1	FALSE	FALSE	656.1	km	HR-18-AB-2333	DRV385	FALSE
TRP000775	MANDI036	WH-West	18-04-2026 12:30	18-04-2026 14:42	FALSE	2.2	FALSE	FALSE	93.8 KM		HR-24-CD-9404	DRV836	FALSE
TRP000776	MANDI041	WH-South	18-05-2026 03:04	18-05-2026 10:04	FALSE	7	FALSE	FALSE	339.4	km	DL-98-AB-4284	DRV967	FALSE
TRP000777	MANDI014	WH-South	21-04-2026 11:22	22-04-2026 02:34	TRUE	15.2	FALSE	FALSE	654.2	km	RJ-14-AB-4725	DRV577	FALSE
TRP000778	MANDI054	WH-Central	22-02-2026 02:50	22-02-2026 23:14	FALSE	20.4	FALSE	FALSE	973.2	km	RJ-98-DF-9209	UNASSIGNED	TRUE
TRP000779	MANDI015	WH-South	16-07-2026 20:26	17-07-2026 02:44	FALSE	6.3	FALSE	FALSE	349.9	km	UP-38-BC-2099	UNASSIGNED	TRUE
TRP000780	MANDI054	WH-South	10-08-2026 09:03	11-08-2026 06:45	FALSE	21.7	FALSE	FALSE	1203.1	km	UP-29-AB-3086	DRV723	FALSE
TRP000781	MANDI013	Export-Terminal	15-08-2026 20:07	16-08-2026 07:25	FALSE	11.3	FALSE	TRUE	310.7476371	miles	DL-55-BC-1482	DRV909	FALSE
TRP000782	MANDI014	Export-Terminal	30-05-2026 06:09	30-05-2026 21:39	FALSE	15.5	FALSE	FALSE	669	km		DRV275	FALSE
TRP000783	MANDI051	WH-Central	14-01-2026 20:40	15-01-2026 00:10	FALSE	3.5	FALSE	FALSE	101.0970617	miles		DRV646	FALSE
TRP000784	MANDI048	WH-Central	25-07-2026 16:50	25-07-2026 22:14	FALSE	5.4	FALSE	FALSE	287.6	km	DL-72-CD-8753	DRV179	FALSE
TRP000785	MANDI026	WH-Central	04-05-2026 08:05	04-05-2026 18:17	FALSE	10.2	FALSE	FALSE	540.5	km	DL-62-DF-3331	DRV803	FALSE
TRP000786	MANDI025	Export-Terminal	27-05-2026 16:41	28-05-2026 14:35	FALSE	21.9	FALSE	FALSE	663.9970506	miles	UP-13-CD-9677	DRV419	FALSE
TRP000787	MANDI005	Export-Terminal	27-07-2026 02:29	28-07-2026 00:00	FALSE	24	FALSE	FALSE	992.2	km	HR-89-AB-6911	UNASSIGNED	TRUE
TRP000788	MANDI015	WH-South	25-08-2026 11:33	26-08-2026 03:45	FALSE	16.2	FALSE	FALSE	933.3	km	PB-93-CD-4966	UNASSIGNED	TRUE
TRP000789	MANDI037	WH-West	25-07-2026 13:47	25-07-2026 20:05	FALSE	6.3	FALSE	FALSE	351.4 KM		DL-72-BC-4571	DRV972	FALSE
TRP000790	MANDI038	WH-North	21-08-2026 03:23	21-08-2026 12:35	TRUE	9.2	FALSE	FALSE	407.6	km	DL-77-BC-8313	DRV524	FALSE
TRP000791	MANDI032	WH-Central	07-08-2026 19:26	08-08-2026 01:08	FALSE	5.7	FALSE	FALSE	233	km	UP-49-AB-7695	DRV309	FALSE
