date,Mandi_ID,Crop,Min_Price,Max_Price,Modal_Price,MSP,Mandi_Name,District,State,Mandi_Type,Total_Area_Acres,Avg_Temperature_C,Total_Rainfall_mm,Avg_Humidity,Sensor_Count,Price_Crash,Total_Arrivals_Qtl,Farmer_Count,Arrival_Records,Price_Risk_Score,Supply_Pressure_Score,Transport_Risk_Score,Priority_Score
2026-01-29,MANDI022,Cotton,6712.26,8180.0,7446.09,6620.0,Eluru APMC,Karnal,Haryana,APMC,45.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-01-29,MANDI022,Rice,2143.11,2261.0,2202.0,,Eluru APMC,Karnal,Haryana,APMC,45.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-01-29,MANDI027,Rice,,2173.31,2021.25,2183.0,Kochi APMC,Hisar,Haryana,APMC,39.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,450.35,0.0,1.0,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-01-29,MANDI029,Wheat,2281.34,2546.0,2413.63,2275.0,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,579.58,38.0,2.0,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-01-29,MANDI032,Cotton,6363.19,6859.23,6611.21,6620.0,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,460.3,89.0,1.0,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-01-29,MANDI033,Cotton,6532.22,7037.65,6785.0,6620.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,174.65,12.0,1.0,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-01-29,MANDI033,Wheat,2225.96,2611.96,,2275.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-01-29,MANDI034,Cotton,5737.0,6148.0,5942.33,6620.0,Ludhiana Grain Market,Ambala,Haryana,APMC,11.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,,,,80.34461538461538,77.25248517221951,83.41367221735321,80.03078768744419
2026-01-29,MANDI037,Sugarcane,3140.1,3386.0,3263.0,3500.0,Jorhat Grain Market,Kurukshetra,Haryana,APMC,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,,,,74.24317617866004,70.34784885358606,93.4151785714286,76.90897845969155
2026-01-29,MANDI040,Mustard,5649.8,6924.76,6287.0,,Jodhpur Market,Fatehabad,Haryana,DIRECT,40.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,79.85907222548444,75.65086038382984,65.97744360902256,75.82028294969568
2026-01-29,MANDI042,Wheat,2378.81,2677.05,2527.93,,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,380.27,28.0,1.0,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-01-29,MANDI043,Sugarcane,3363.03,4149.0,3756.0,3500.0,Danapur Mandi,Agra,Uttar Pradesh,PRIVATE,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,86.52400231347598,60.10451362824802,69.88362760834673,75.27008076688175
2026-01-29,MANDI048,Rice,2008.86,2184.69,2096.77,2183.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,,,,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-01-29,MANDI049,Rice,2082.58,,2270.31,2183.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-01-29,MANDI050,Sugarcane,3572.0,3831.2,3701.43,3500.0,Durg Market,Muzaffarnagar,Uttar Pradesh,APMC,47.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,84.03530895334174,92.04297960338114,86.30623520126284,86.89179539793778
2026-01-29,MANDI051,Sugarcane,3350.9733333333334,3847.58,3599.376666666667,3500.0,Gulbarga Market,Saharanpur,Uttar Pradesh,PRIVATE,11.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,80.23134759976864,71.89217747226881,100.0,81.68332704156497
2026-01-29,MANDI052,Wheat,2115.67,2225.0,2170.49,2275.0,Kakinada APMC,Saharanpur,Uttar Pradesh,APMC,48.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,,,,81.36752136752136,74.64605814080998,72.73469387755104,77.62451690151389
2026-01-29,MANDI053,Maize,1853.0,2013.0,1933.0,2090.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-01-29,MANDI053,Rice,2051.71,2190.12,2120.92,,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,386.82,63.0,2.0,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-01-29,MANDI053,Sugarcane,3647.2,4022.68,3834.94,3500.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-01-29,MANDI054,Maize,2044.0,2475.68,2260.0,2090.0,Nangloi Jat Grain Market,Saharanpur,Unknown,DIRECT,45.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,76.2197802197802,77.65398436673976,85.71428571428571,78.54894256276917
2026-01-29,MANDI055,Cotton,6378.71,7343.33,6861.02,6620.0,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC,12.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,37.62,128.0,1.0,90.5625717566016,69.82213056659805,77.3671096345515,81.70134697519052
2026-01-29,MANDI055,Wheat,2375.39,2905.0,2640.12,2275.0,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC,12.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,90.5625717566016,69.82213056659805,77.3671096345515,81.70134697519052
2026-01-29,MANDI056,Cotton,6683.25,7364.57,7023.91,6620.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,,,,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-01-29,MANDI056,Rice,2213.0,2550.65,2382.0,2183.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,742.44,86.0,2.0,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-01-29,MANDI056,Sugarcane,3011.58,3759.46,3385.52,,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,False,473.36,109.0,2.0,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-01-29,MANDI056,Wheat,2057.55,2377.0,2217.04,2275.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,28.659814814814812,1243.0,61.630434782608695,31.0,True,,,,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-01-30,MANDI007,Sugarcane,3669.0,4457.0,4063.14,3500.0,Nashik Mandi,Amritsar,Punjab,PRIVATE,45.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,81.68598524762908,72.96838250227479,82.6530612244898,79.26411961939495
2026-01-30,MANDI010,Rice,,2755.52,2521.1,2183.0,Dhule APMC,Jalandhar,Punjab,DIRECT,48.0,28.300625,1232.34,63.23255813953488,31.0,False,348.42,76.0,1.0,75.21367521367522,81.62453975241417,80.77458256029685,78.24911604462123
2026-01-30,MANDI010,Wheat,2179.0,2517.99,2349.0,2275.0,Dhule APMC,Jalandhar,Punjab,DIRECT,48.0,28.300625,1232.34,63.23255813953488,31.0,False,672.75,39.0,2.0,75.21367521367522,81.62453975241417,80.77458256029685,78.24911604462123
2026-01-30,MANDI012,Mustard,5829.1,6502.0,6165.4,5650.0,Gaya Grain Market,Patiala,Punjab,APMC,48.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,77.61786600496276,72.95716909036163,89.140365448505,78.52415681929088
2026-01-30,MANDI022,Sugarcane,3250.79,3613.37,3432.0,3500.0,Eluru APMC,Karnal,Haryana,APMC,45.0,28.300625,1232.34,63.23255813953488,31.0,True,,,,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-01-30,MANDI023,Rice,2158.0,2586.3,2372.39,2183.0,Panihati APMC,Karnal,Haryana,PRIVATE,38.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,61.99430199430198,76.59051246057696,85.9591836734694,71.16614147001795
2026-01-30,MANDI026,Rice,2006.91,2312.97,2159.94,2183.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.300625,1232.34,63.23255813953488,31.0,True,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-01-30,MANDI026,Wheat,2122.34,2476.04,2299.19,2275.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-01-30,MANDI027,Sugarcane,2991.41,3369.92,3181.0,3500.0,Kochi APMC,Hisar,Haryana,APMC,39.0,28.300625,1232.34,63.23255813953488,31.0,True,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-01-30,MANDI028,Cotton,6785.28,7851.09,7318.18,6620.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-01-30,MANDI029,Sugarcane,3602.0,4053.34,3827.57,3500.0,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-01-30,MANDI030,Cotton,6476.0,7025.72,6750.85,,Patiala APMC,Sirsa,Unknown,APMC,19.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,80.4733727810651,74.60102828562987,61.85983827493262,74.98896253120803
2026-01-30,MANDI032,Wheat,1990.95,2463.87,2227.41,,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,28.300625,1232.34,63.23255813953488,31.0,False,82.82,0.0,1.0,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-01-30,MANDI033,Maize,2172.0,2592.295,2382.045,2090.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-01-30,MANDI034,Cotton,6425.094999999999,7861.5,7143.264999999999,6620.0,Ludhiana Grain Market,Ambala,Haryana,APMC,11.0,28.300625,1232.34,63.23255813953488,31.0,False,260.82,98.0,1.0,80.34461538461538,77.25248517221951,83.41367221735321,80.03078768744419
2026-01-30,MANDI036,Maize,1848.09,2196.49,2022.29,2090.0,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,28.300625,1232.34,63.23255813953488,31.0,True,99.0,0.0,1.0,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-01-30,MANDI036,Wheat,2295.31,,2526.7,2275.0,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-01-30,MANDI037,Cotton,6886.47,,7131.16,6620.0,Jorhat Grain Market,Kurukshetra,Haryana,APMC,28.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,74.24317617866004,70.34784885358606,93.4151785714286,76.90897845969155
2026-01-30,MANDI038,Rice,2131.22,2642.0,2386.83,2183.0,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,28.300625,1232.34,63.23255813953488,31.0,False,385.16,130.0,1.0,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-01-30,MANDI038,Wheat,2202.44,2600.25,2401.0,,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-01-30,MANDI039,Maize,1937.32,2206.11,2072.0,2090.0,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.300625,1232.34,63.23255813953488,31.0,True,,,,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-01-30,MANDI041,Sugarcane,3096.69,3447.0,3272.0,3500.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.300625,1232.34,63.23255813953488,31.0,True,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-01-30,MANDI041,Wheat,1972.07,2230.88,2101.48,2275.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.300625,1232.34,63.23255813953488,31.0,True,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-01-30,MANDI045,Sugarcane,3088.0,3662.56,,3500.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,28.300625,1232.34,63.23255813953488,31.0,False,28.57,129.0,1.0,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-01-30,MANDI046,Maize,2125.0,2602.0,2364.0,,Baranagar Market,Unknown,Uttar Pradesh,PRIVATE,13.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,100.0,69.39270206042458,73.86018237082067,85.5898470922915
2026-01-30,MANDI048,Sugarcane,3447.05,,3650.0,3500.0,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-01-30,MANDI052,Mustard,5556.66,6606.61,6081.63,5650.0,Kakinada APMC,Saharanpur,Uttar Pradesh,APMC,48.0,28.300625,1232.34,63.23255813953488,31.0,False,214.56,26.0,1.0,81.36752136752136,74.64605814080998,72.73469387755104,77.62451690151389
2026-01-30,MANDI052,Rice,2271.86,2500.0,2386.0,,Kakinada APMC,Saharanpur,Uttar Pradesh,APMC,48.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,81.36752136752136,74.64605814080998,72.73469387755104,77.62451690151389
2026-01-30,MANDI053,Maize,2016.0,2186.33,2101.3,2090.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.300625,1232.34,63.23255813953488,31.0,False,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-01-30,MANDI056,Rice,2022.51,2403.05,2212.78,2183.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,28.300625,1232.34,63.23255813953488,31.0,False,472.82,106.0,1.0,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-01-31,MANDI001,Rice,2050.0,2209.06,2129.52,2183.0,Hyderabad Mandi,Ludhiana,Punjab,PRIVATE,11.0,26.701621621621623,1834.05,65.296875,37.0,True,472.72,125.0,1.0,76.54784240150093,81.7397710742715,69.3609022556391,76.66803297415973
2026-01-31,MANDI001,Wheat,2199.96,2493.0,2346.39,2275.0,Hyderabad Mandi,Ludhiana,Punjab,PRIVATE,11.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,76.54784240150093,81.7397710742715,69.3609022556391,76.66803297415973
2026-01-31,MANDI002,Maize,2048.78,2476.15,2262.47,,Solapur Mandi,Ludhiana,Unknown,APMC,37.0,26.701621621621623,1834.05,65.296875,37.0,False,437.75,89.0,1.0,81.51848151848152,76.99654615874924,84.58646616541354,80.77549783994823
2026-01-31,MANDI006,Maize,2118.78,,2278.65,2090.0,Kochi Mandi,Amritsar,Punjab,DIRECT,34.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,87.31677771047849,69.5556694182631,81.68067226890757,80.86122413449968
2026-01-31,MANDI007,Rice,2079.0,2582.0,2330.54,,Nashik Mandi,Amritsar,Punjab,PRIVATE,45.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,81.68598524762908,72.96838250227479,82.6530612244898,79.26411961939495
2026-01-31,MANDI008,Mustard,5145.96,5954.115,5605.469999999999,5650.0,Bijapur Market,Amritsar,Punjab,APMC,23.0,26.701621621621623,1834.05,65.296875,37.0,True,,,,85.34412955465586,68.61959526525743,79.2091836734694,79.09978009159904
2026-01-31,MANDI009,Cotton,6597.73,7140.97,6869.0,,Jamshedpur APMC,Jalandhar,Punjab,APMC,28.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,71.97538461538461,83.51712234062234,60.04043126684637,73.05091526324829
2026-01-31,MANDI009,Mustard,5727.22,6906.4,,5650.0,Jamshedpur APMC,Jalandhar,Punjab,APMC,28.0,26.701621621621623,1834.05,65.296875,37.0,False,188.97,19.0,1.0,71.97538461538461,83.51712234062234,60.04043126684637,73.05091526324829
2026-01-31,MANDI011,Maize,1854.0,2248.45,2051.32,2090.0,Arrah Mandi,Patiala,Punjab,APMC,34.0,26.701621621621623,1834.05,65.296875,37.0,True,477.65,73.0,1.0,78.0711825487945,100.0,92.35412474849095,87.50641622409543
2026-01-31,MANDI011,Wheat,2200.04,2662.1400000000003,2431.045,2275.0,Arrah Mandi,Patiala,Punjab,APMC,34.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,78.0711825487945,100.0,92.35412474849095,87.50641622409543
2026-01-31,MANDI013,Mustard,,6085.0,5689.39,5650.0,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-01-31,MANDI014,Mustard,5209.51,6132.29,5670.9,5650.0,Bathinda Grain Market,Patiala,Punjab,PRIVATE,25.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,95.77464788732394,69.39336103911916,81.14111498257842,84.93355525191339
2026-01-31,MANDI014,Rice,,2361.86,2127.97,2183.0,Bathinda Grain Market,Patiala,Punjab,PRIVATE,25.0,26.701621621621623,1834.05,65.296875,37.0,True,,,,95.77464788732394,69.39336103911916,81.14111498257842,84.93355525191339
2026-01-31,MANDI015,Maize,2106.0,2295.2,2201.0,2090.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-01-31,MANDI018,Wheat,2010.88,2355.0,2183.0,,Jaunpur Mandi,Moga,Punjab,APMC,9.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,88.76456876456875,80.01267530969436,66.29464285714286,81.64501554662125
2026-01-31,MANDI022,Maize,2005.37,2214.06,2109.72,2090.0,Eluru APMC,Karnal,Haryana,APMC,45.0,26.701621621621623,1834.05,65.296875,37.0,False,396.78,120.0,1.0,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-01-31,MANDI022,Wheat,2116.465,2549.4,2332.545,2275.0,Eluru APMC,Karnal,Haryana,APMC,45.0,26.701621621621623,1834.05,65.296875,37.0,False,271.66,5.0,1.0,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-01-31,MANDI024,Rice,2085.43,2514.21,2300.0,2183.0,Jaipur Mandi,Karnal,Haryana,APMC,24.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,76.5097588978186,78.16563192538968,78.00963081861958,77.30649519025012
2026-01-31,MANDI025,Cotton,6188.13,7440.0,6813.9,6620.0,Dindigul APMC,Karnal,Haryana,APMC,28.0,26.701621621621623,1834.05,65.296875,37.0,False,364.45,147.0,1.0,83.13805399898115,86.693508964632,92.92207792207793,86.16149527329577
2026-01-31,MANDI026,Wheat,2386.5,2546.72,2466.61,2275.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-01-31,MANDI027,Rice,1962.69,2421.0,2192.0,2183.0,Kochi APMC,Hisar,Haryana,APMC,39.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-01-31,MANDI028,Mustard,5226.81,,5731.16,5650.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-01-31,MANDI028,Sugarcane,2980.0,3691.46,3336.0,3500.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,26.701621621621623,1834.05,65.296875,37.0,True,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-01-31,MANDI030,Maize,1867.38,,1949.0,2090.0,Patiala APMC,Sirsa,Unknown,APMC,19.0,26.701621621621623,1834.05,65.296875,37.0,True,,,,80.4733727810651,74.60102828562987,61.85983827493262,74.98896253120803
2026-01-31,MANDI032,Cotton,5867.0,6492.62,6179.87,6620.0,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,26.701621621621623,1834.05,65.296875,37.0,True,374.65,55.0,1.0,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-01-31,MANDI032,Maize,1923.03,2304.0,2113.0,2090.0,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-01-31,MANDI033,Maize,1896.0,2289.79,2093.07,2090.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-01-31,MANDI033,Mustard,5185.57,5687.97,5436.77,,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,26.701621621621623,1834.05,65.296875,37.0,False,231.44,129.0,1.0,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-01-31,MANDI035,Mustard,5269.3,5870.74,5570.0,5650.0,Guntakal Mandi,Ambala,Haryana,APMC,17.0,26.701621621621623,1834.05,65.296875,37.0,True,79.1,34.0,1.0,87.9375696767001,89.41117903868066,84.29517502365185,87.65117355468462
2026-01-31,MANDI036,Mustard,5871.04,6803.3,6337.17,5650.0,Mysore Grain Market,Kurukshetra,Haryana,APMC,9.0,26.701621621621623,1834.05,65.296875,37.0,False,,,,75.37505972288581,80.01283589980646,65.59385382059801,74.81015139550445
2026-01-31,MANDI037,Mustard,5683.0,6342.59,6012.92,5650.0,Jorhat Grain Market,Kurukshetra,Haryana,APMC,28.0,26.701621621621623,1834.05,65.296875,37.0,False,412.92,61.0,1.0,74.24317617866004,70.34784885358606,93.4151785714286,76.90897845969155
2026-01-31,MANDI045,Mustard,4896.47,5204.36,5050.41,5650.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,26.701621621621623,1834.05,65.296875,37.0,True,,,,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-01-31,MANDI045,Rice,2197.97,2538.98,2368.48,2183.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,26.701621621621623,1834.05,65.296875,37.0,False,439.51,88.0,1.0,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
